Style Number,Style Name,Product Name (with color),SKU,Barcode,Brand,Category,Subcategory,Status,Original Price,Warehouse,Retired Location,Stores,Online,Total SOH
S0325033,Safari Tiwa Straight Leg Pants,Safari Tiwa Straight Leg Pants - Rust,S0325033RUSTM,60053890,Safari,Bottoms,Full Length Pants,Retired,4800.0,0,0,1.0,0,1
S0325033,Safari Tiwa Straight Leg Pants,Safari Tiwa Straight Leg Pants - White,S0325033WHIM,60053894,Safari,Bottoms,Full Length Pants,Retired,4800.0,0,0,0,1,1
S0325033,Safari Tiwa Straight Leg Pants,Safari Tiwa Straight Leg Pants - White,S0325033WHI1X,60053896,Safari,Bottoms,Full Length Pants,Retired,4800.0,0,0,1.0,0,1
S0325033,Safari Tiwa Straight Leg Pants,Safari Tiwa Straight Leg Pants - White,S0325033WHIS,60053893,Safari,Bottoms,Full Length Pants,Retired,4800.0,2.0,0,0,0,2
S0325065,Safari Naledi Gathered Panel Maxi Skirt,Safari Naledi Gathered Panel Maxi Skirt - Chocolate,S0325065CHOF,60055182,Safari,Skirts,Maxi Skirts,Retired,4450.0,0,0,0,1,1
S0325065,Safari Naledi Gathered Panel Maxi Skirt,Safari Naledi Gathered Panel Maxi Skirt - Navy,S0325065NAVF,60055220,Safari,Skirts,Maxi Skirts,Retired,6400.0,2.0,6.0,1.0,2,11
S0325065,Safari Naledi Gathered Panel Maxi Skirt,Safari Naledi Gathered Panel Maxi Skirt - Olive,S0325065OLIF,60055180,Safari,Skirts,Maxi Skirts,Retired,4450.0,0,0,0,2,2
S0325065,Safari Naledi Gathered Panel Maxi Skirt,Safari Naledi Gathered Panel Maxi Skirt - Pink,S0325065PINF,60055183,Safari,Skirts,Maxi Skirts,Retired,6400.0,1.0,11.0,3.0,3,18
S0325065,Safari Naledi Gathered Panel Maxi Skirt,Safari Naledi Gathered Panel Maxi Skirt - White,S0325065WHIF,60055219,Safari,Skirts,Maxi Skirts,Retired,6400.0,0,0,4.0,1,5
S0423039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - Grey Stripped,S0423039GRYM,60035683,Safari,Tops,Men's Tops,Retired,2700.0,0,1.0,0,2,3
S0423039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - Grey Stripped,S0423039GRY1X,60035685,Safari,Tops,Men's Tops,Retired,2700.0,0,1.0,0,1,2
S0423039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - Grey Stripped,S0423039GRYS,60035682,Safari,Tops,Men's Tops,Retired,2700.0,0,0,0,1,1
S0423039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - White,S0423039WHIS,60035687,Safari,Tops,Men's Tops,Retired,1850.0,0,0,0,1,1
S0423039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - White,S0423039WHI1X,60035690,Safari,Tops,Men's Tops,Retired,1850.0,0,0,0,1,1
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE4X,60046544,Safari,Outerwear,Jackets & Coats,Retired,1050.0,0,0,1,0,1
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE2X,60046542,Safari,Outerwear,Jackets & Coats,Retired,1050.0,0,0,1,0,1
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE3X,60046543,Safari,Outerwear,Jackets & Coats,Retired,1050.0,0,0,1,0,1
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE1X,60045808,Safari,Outerwear,Jackets & Coats,Retired,1050.0,0,0,2,0,2
S0424035,Safari Men's Bomber Jacket,Safari Men's Bomber Jacket - Dark Grey,S0424035DGRYL,60037670,Safari,Outerwear,Jackets & Coats,Retired,4200.0,0,5.0,1.0,1,7
S0424035,Safari Men's Bomber Jacket,Safari Men's Bomber Jacket - Dark Grey,S0424035DGRYM,60037669,Safari,Outerwear,Jackets & Coats,Retired,4200.0,0,6.0,1.0,1,8
S0424035,Safari Men's Bomber Jacket,Safari Men's Bomber Jacket - Dark Grey,S0424035DGRY1X,60037671,Safari,Outerwear,Jackets & Coats,Retired,4200.0,1.0,2.0,1.0,1,5
S0424035,Safari Men's Bomber Jacket,Safari Men's Bomber Jacket - Dark Grey,S0424035DGRYS,60037668,Safari,Outerwear,Jackets & Coats,Retired,4200.0,0,3.0,1.0,1,5
S0424039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,S0424039CORL,60036660,Safari,Tops,Men's Tops,Retired,1150.0,0,2.0,0,1,3
S0424039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,S0424039CORS,60036658,Safari,Tops,Men's Tops,Retired,1150.0,0,0,0,1,1
S0424039,Safari Men's Chinese Collar Long Sleeve Shirt,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,S0424039CORM,60036659,Safari,Tops,Men's Tops,Retired,1150.0,1.0,6.0,6.0,2,15
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Drawstring Shorts - Coral,S0424041CORM,60035974,Safari,Bottoms,Men's Bottoms,Retired,1050.0,0,0,0,2,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Drawstring Shorts - Dark Grey,S0424041DGRYM,60035978,Safari,Bottoms,Men's Bottoms,Retired,1050.0,0,0,2.0,3,5
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Drawstring Shorts - Dark Grey,S0424041DGRY1X,60035980,Safari,Bottoms,Men's Bottoms,Retired,1050.0,0,0,1.0,0,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Drawstring Shorts - Dark Grey,S0424041DGRYS,60035977,Safari,Bottoms,Men's Bottoms,Retired,1050.0,1.0,0,0,1,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Drawstring Shorts - Dark Grey,S0424041DGRYL,60035979,Safari,Bottoms,Men's Bottoms,Retired,1050.0,0,1.0,1.0,1,3
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Drawstring Shorts - Light Green,S0424041LGRNM,60035982,Safari,Bottoms,Men's Bottoms,Retired,750.0,0,0,0,1,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Chari Print,S0424041PR7S,60037790,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,1.0,0,1,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Chari Print,S0424041PR7M,60037791,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,0,0,1,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Chari Print,S0424041PR74X,60037814,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,0,0,1,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Chari Print,S0424041PR72X,60037812,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,0,2.0,0,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Himo Print,S0424041PR8M,60049947,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,0,0,2,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Himo Print,S0424041PR8L,60049948,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,0,0,1,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Himo Print,S0424041PR8S,60049946,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,0,0,2,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Keri Print,S0424041PR9S,60049953,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,0,0,1,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Keri Print,S0424041PR91X,60049956,Safari,Bottoms,Men's Bottoms,Retired,1800.0,1.0,0,0,3,4
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Keri Print,S0424041PR9M,60049954,Safari,Bottoms,Men's Bottoms,Retired,1800.0,0,1.0,2.0,1,4
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Tana Print,S0424041PR6S,60037794,Safari,Bottoms,Men's Bottoms,Retired,2050.0,0,0,0,1,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Tana Print,S0424041PR63X,60037799,Safari,Bottoms,Men's Bottoms,Retired,2050.0,1.0,3.0,0,1,5
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Tana Print,S0424041PR64X,60037800,Safari,Bottoms,Men's Bottoms,Retired,2050.0,0,2.0,0,2,4
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Tari Print,S0424041PR54X,60037803,Safari,Bottoms,Men's Bottoms,Retired,3550.0,0,0,1.0,1,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Tari Print,S0424041PR53X,60037802,Safari,Bottoms,Men's Bottoms,Retired,3550.0,0,0,1.0,0,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Men's Kitenge Drawstring Shorts - Tari Print,S0424041PR5S,60037203,Safari,Bottoms,Men's Bottoms,Retired,3550.0,0,0,0,1,1
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Mens Kitenge Drawstring Shorts - Black / Yellow Print,S0424041PR11S,60060693,Safari,Bottoms,Men's Bottoms,Retired,3400.0,0,0,2.0,1,3
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Mens Kitenge Drawstring Shorts - Black / Yellow Print,S0424041PR11L,60060695,Safari,Bottoms,Men's Bottoms,Retired,3400.0,0,0,2.0,0,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Mens Kitenge Drawstring Shorts - Black / Yellow Print,S0424041PR11M,60060694,Safari,Bottoms,Men's Bottoms,Retired,3400.0,1.0,0,4.0,0,5
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Mens Kitenge Drawstring Shorts - Navy / Blue Print,S0424041PR10S,60060689,Safari,Bottoms,Men's Bottoms,Retired,2050.0,0,0,2.0,1,3
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Mens Kitenge Drawstring Shorts - Navy / Blue Print,S0424041PR10M,60060690,Safari,Bottoms,Men's Bottoms,Retired,2050.0,0,0,3.0,1,4
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Mens Kitenge Drawstring Shorts - Navy / Blue Print,S0424041PR10L,60060691,Safari,Bottoms,Men's Bottoms,Retired,2050.0,0,0,2.0,0,2
S0424041,Safari Men's Kitenge Drawstring Shorts,Safari Mens Kitenge Drawstring Shorts - Navy / Blue Print,S0424041PR101X,60060692,Safari,Bottoms,Men's Bottoms,Retired,2050.0,0,0,1.0,0,1
S0424047,Safari Men's Cargo Pants,Safari Men's Cargo Pants - Dark Grey,S0424047DGRYS,60035964,Safari,Bottoms,Men's Bottoms,Retired,1750.0,0,0,3.0,1,4
S0424047,Safari Men's Cargo Pants,Safari Men's Cargo Pants - Dark Grey,S0424047DGRYL,60035966,Safari,Bottoms,Men's Bottoms,Retired,1750.0,1.0,1.0,0,0,2
S0424047,Safari Men's Cargo Pants,Safari Men's Cargo Pants - Dark Grey,S0424047DGRYM,60035965,Safari,Bottoms,Men's Bottoms,Retired,1750.0,0,6.0,1.0,1,8
S0424047,Safari Men's Cargo Pants,Safari Men's Cargo Pants - Dark Grey,S0424047DGRY1X,60035967,Safari,Bottoms,Men's Bottoms,Retired,1750.0,0,2.0,0,1,3
S0424047,Safari Men's Cargo Pants,Safari Men's Cargo Pants - Light Grey,S0424047LGRYL,60035970,Safari,Bottoms,Men's Bottoms,Retired,2950.0,0,0,0,2,2
S0424062,Safari Spaghetti Tank Top,Safari Spaghetti Tank Top - Dark Taupe,S0424062DTAU3X/4X,60035315,Safari,Tops,T-shirts & Tank Tops,Retired,1750.0,0,2.0,0,0,2
S0424062,Safari Spaghetti Tank Top,Safari Spaghetti Tank Top - Dark Taupe,S0424062DTAU1X/2X,60035314,Safari,Tops,T-shirts & Tank Tops,Retired,1750.0,1.0,4.0,0,0,5
S0424062,Safari Spaghetti Tank Top,Safari Spaghetti Tank Top - Dark Taupe,S0424062DTAUM/L,60035313,Safari,Tops,T-shirts & Tank Tops,Retired,1750.0,1.0,3.0,2.0,1,9
S0424062,Safari Spaghetti Tank Top,Safari Spaghetti Tank Top - Light Taupe,S0424062LTAU1X/2X,60035318,Safari,Tops,T-shirts & Tank Tops,Retired,650.0,0,6.0,1.0,1,8
S0424062,Safari Spaghetti Tank Top,Safari Spaghetti Tank Top - Light Taupe,S0424062LTAUXS/S,60035316,Safari,Tops,T-shirts & Tank Tops,Retired,650.0,1.0,0,0,0,1
S0424062,Safari Spaghetti Tank Top,Safari Spaghetti Tank Top - Light Taupe,S0424062LTAUM/L,60035317,Safari,Tops,T-shirts & Tank Tops,Retired,650.0,0,0,1.0,1,2
S0424064,Safari Bush Drop Shoulder Long Sleeve Top,Safari Bush Drop Shoulder Long Sleeve Top - Hunters Green,S0424064HGNXS/S,60037936,Safari,Tops,T-shirts & Tank Tops,Retired,2000.0,0,0,0,1,1
S0424064,Safari Bush Drop Shoulder Long Sleeve Top,Safari Bush Drop Shoulder Long Sleeve Top - Hunters Green,S0424064HGNM/L,60037937,Safari,Tops,T-shirts & Tank Tops,Retired,2000.0,0,0,1.0,1,2
S0424064,Safari Bush Drop Shoulder Long Sleeve Top,Safari Bush Drop Shoulder Long Sleeve Top - Hunters Green,S0424064HGN1X/2X,60037938,Safari,Tops,T-shirts & Tank Tops,Retired,2000.0,0,4.0,0,2,6
S0424064,Safari Bush Drop Shoulder Long Sleeve Top,Safari Bush Drop Shoulder Long Sleeve Top - Mustard,S0424064MUSXS/S,60037939,Safari,Tops,T-shirts & Tank Tops,Retired,1750.0,1.0,7.0,1.0,0,9
S0424064,Safari Bush Drop Shoulder Long Sleeve Top,Safari Bush Drop Shoulder Long Sleeve Top - Mustard,S0424064MUS1X/2X,60037941,Safari,Tops,T-shirts & Tank Tops,Retired,1750.0,0,5.0,2.0,2,9
S0424064,Safari Bush Drop Shoulder Long Sleeve Top,Safari Bush Drop Shoulder Long Sleeve Top - Mustard,S0424064MUSM/L,60037940,Safari,Tops,T-shirts & Tank Tops,Retired,1750.0,1.0,10.0,0,2,13
S0424073,Safari Kamari Ribbed Top,Safari Bush Cropped Short Sleeve Shacket - Gold,S0424073GOLM/L,60038483,Safari,Tops,T-shirts & Tank Tops,Retired,2500.0,0,0,0,1,1
S0424073,Safari Kamari Ribbed Top,Safari Bush Cropped Short Sleeve Shacket - Gold,S0424073GOLXS/S,60038482,Safari,Tops,T-shirts & Tank Tops,Retired,2500.0,1.0,0,0,0,1
S0424073,Safari Kamari Ribbed Top,Safari Bush Cropped Short Sleeve Shacket - Gold,S0424073GOL1X/2X,60038484,Safari,Tops,T-shirts & Tank Tops,Retired,2500.0,3.0,2.0,0,0,5
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Beige,S0424073BEI3X,60037657,Safari,Tops,T-shirts & Tank Tops,Retired,750.0,0,2.0,0,1,3
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Beige,S0424073BEIXS,60037651,Safari,Tops,T-shirts & Tank Tops,Retired,750.0,0,1.0,0,1,2
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Beige,S0424073BEIL,60037654,Safari,Tops,T-shirts & Tank Tops,Retired,750.0,0,0,0,1,1
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Hunters Green,S0424073HGN4X,60037666,Safari,Tops,T-shirts & Tank Tops,Retired,1100.0,0,5.0,0,1,6
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Hunters Green,S0424073HGNL,60037662,Safari,Tops,T-shirts & Tank Tops,Retired,1100.0,0,0,0,1,1
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Hunters Green,S0424073HGN2X,60037664,Safari,Tops,T-shirts & Tank Tops,Retired,1100.0,0,1.0,2.0,2,5
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Hunters Green,S0424073HGN3X,60037665,Safari,Tops,T-shirts & Tank Tops,Retired,1100.0,0,5.0,0,0,5
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Hunters Green,S0424073HGN1X,60037663,Safari,Tops,T-shirts & Tank Tops,Retired,1100.0,0,0,2.0,2,4
S0424073,Safari Kamari Ribbed Top,Safari Kamari Ribbed Top - Hunters Green,S0424073HGNXS,60037659,Safari,Tops,T-shirts & Tank Tops,Retired,1100.0,0,0,1.0,1,2
S0424075,Safari Huru Halter Sleeveless High Low Dress,Safari Huru Halter Sleeveless High Low Dress - Black,S0424075BLAS,60047113,Safari,Dresses,Midi & Capri Dresses,Retired,4050.0,0,0,0,2,2
S0424075,Safari Huru Halter Sleeveless High Low Dress,Safari Huru Halter Sleeveless High Low Dress - Rust,S0424075RUSS,60047121,Safari,Dresses,Midi & Capri Dresses,Retired,4050.0,0,0,0,1,1
S0424075,Safari Huru Halter Sleeveless High Low Dress,Safari Huru Halter Sleeveless High Low Dress - Taupe,S0424075TAUM,60047130,Safari,Dresses,Midi & Capri Dresses,Retired,4050.0,0,0,0,1,1
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Denim Blue,S0424145DMBLUM,60035692,Safari,Tops,Men's Tops,Retired,1250.0,0,0,1.0,0,1
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Denim Blue,S0424145DMBLUS,60035691,Safari,Tops,Men's Tops,Retired,1250.0,0,2.0,0,1,3
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Denim Blue,S0424145DMBLUL,60035693,Safari,Tops,Men's Tops,Retired,1250.0,0,1.0,0,1,2
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Denim Blue,S0424145DMBLU1X,60035694,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Khaki,S0424145KHAL,60035697,Safari,Tops,Men's Tops,Retired,1250.0,1.0,2.0,3.0,1,7
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Khaki,S0424145KHAS,60035695,Safari,Tops,Men's Tops,Retired,1250.0,0,0,5.0,2,7
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Khaki,S0424145KHAM,60035696,Safari,Tops,Men's Tops,Retired,1250.0,2.0,4.0,5.0,3,14
S0424145,Safari Men's Long Sleeve Shirt,Safari Men's Long Sleeve Shirt - Khaki,S0424145KHA1X,60035698,Safari,Tops,Men's Tops,Retired,1250.0,0,1.0,2.0,1,4
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Light Taupe,S0425036LITM,60056197,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,0,1,1
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Light Taupe,S0425036LITXS,60056200,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,1.0,0,1
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Olive,S0425036OLIS,60055490,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,4.0,0,2.0,1,7
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Olive,S0425036OLIM,60055491,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,1.0,2,3
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Olive,S0425036OLIXS,60056201,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,1.0,1,2
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Purple,S0425036PURS,60055494,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,1.0,1,2
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Purple,S0425036PURM,60055495,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,0,1,1
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Purple,S0425036PURXS,60056195,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,0,1,1
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - Purple,S0425036PURL,60055496,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,1.0,0,1
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - White,S0425036WHIS,60055486,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,1.0,0,0,1,2
S0425036,Shiv & Shikie X Safari Drawstring Shorts,Shiv & Shikie X Safari Drawstring Shorts - White,S0425036WHIXS,60056202,Third Party Brands,Bottoms,Men's Bottoms,Retired,3400.0,0,0,0,1,1
S0425037,Shiv & Shikie X Safari Cargo Pants,Shiv & Shikie X Safari Cargo Pants - Dark Grey,S0425037DGRS,60055560,Third Party Brands,Bottoms,Men's Bottoms,Retired,5800.0,0,0,1.0,1,2
S0425037,Shiv & Shikie X Safari Cargo Pants,Shiv & Shikie X Safari Cargo Pants - Dark Grey,S0425037DGRM,60055561,Third Party Brands,Bottoms,Men's Bottoms,Retired,5800.0,0,0,0,1,1
S0425037,Shiv & Shikie X Safari Cargo Pants,Shiv & Shikie X Safari Cargo Pants - Dark Grey,S0425037DGRL,60055562,Third Party Brands,Bottoms,Men's Bottoms,Retired,5800.0,1.0,1.0,0,1,3
S0425037,Shiv & Shikie X Safari Cargo Pants,Shiv & Shikie X Safari Cargo Pants - Dark Grey,S0425037DGRXS,60056167,Third Party Brands,Bottoms,Men's Bottoms,Retired,5800.0,0,0,0,1,1
S0425037,Shiv & Shikie X Safari Cargo Pants,Shiv & Shikie X Safari Cargo Pants - Hunters,S0425037HUNXS,60056168,Third Party Brands,Bottoms,Men's Bottoms,Retired,5800.0,0,0,0,1,1
S0425037,Shiv & Shikie X Safari Cargo Pants,Shiv & Shikie X Safari Cargo Pants - Hunters,S0425037HUNL,60055558,Third Party Brands,Bottoms,Men's Bottoms,Retired,5800.0,0,0,0,1,1
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Black,S0425039BLAM,60055427,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,0,4.0,3,2,9
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Black,S0425039BLAXS,60056214,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,0,0,0,3,3
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Black,S0425039BLAS,60055426,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,9.0,1.0,0,3,13
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Olive,S0425039OLIM,60055431,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,3.0,0,0,3,6
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Olive,S0425039OLIS,60055430,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,9.0,0,0,1,10
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Olive,S0425039OLIXS,60056213,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,0,0,0,1,1
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Taupe,S0425039TAUS,60055422,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,1.0,5.0,0,2,8
S0425039,Shiv & Shikie X Safari Barrel Pants,Shiv & Shikie X Safari Barrel Pants - Taupe,S0425039TAUM,60055423,Third Party Brands,Bottoms,Full Length Pants,Retired,4800.0,0,1.0,0,1,2
S0425041,Shiv & Shikie X Safari Printed Short Sleeve Shirt,Shiv & Shikie X Safari Printed Short Sleeve Shirt - Brown / Black Ezi Print,S0425041PR1S,60056091,Third Party Brands,Tops,Men's Tops,Retired,4800.0,0,3.0,2.0,1,6
S0425041,Shiv & Shikie X Safari Printed Short Sleeve Shirt,Shiv & Shikie X Safari Printed Short Sleeve Shirt - Brown / Black Ezi Print,S0425041PR11X,60056097,Third Party Brands,Tops,Men's Tops,Retired,4800.0,0,0,3.0,0,3
S0425041,Shiv & Shikie X Safari Printed Short Sleeve Shirt,Shiv & Shikie X Safari Printed Short Sleeve Shirt - Brown / Black Ezi Print,S0425041PR1L,60056093,Third Party Brands,Tops,Men's Tops,Retired,4800.0,1.0,2.0,1,1,5
S0425041,Shiv & Shikie X Safari Printed Short Sleeve Shirt,Shiv & Shikie X Safari Printed Short Sleeve Shirt - Brown / Black Ezi Print,S0425041PR1M,60056092,Third Party Brands,Tops,Men's Tops,Retired,4800.0,1.0,3.0,2.0,1,7
S0425041,Shiv & Shikie X Safari Printed Short Sleeve Shirt,Shiv & Shikie X Safari Printed Short Sleeve Shirt - Grey / Black Ezi Print,S0425041PR2L,60056441,Third Party Brands,Tops,Men's Tops,Retired,4800.0,2.0,0,3.0,0,5
S0425041,Shiv & Shikie X Safari Printed Short Sleeve Shirt,Shiv & Shikie X Safari Printed Short Sleeve Shirt - Grey / Black Ezi Print,S0425041PR2M,60056440,Third Party Brands,Tops,Men's Tops,Retired,4800.0,2.0,14.0,4.0,1,21
