id,name,active,default_code,barcode,categ_id,product_variant_count,x_vivo_attr_18,x_style_number_text,x_studio_style_name_gi,x_vivo_attr_16,x_style_name_text,x_vivo_attr_97,x_vivo_attr_99,x_colour_way_sku_text,x_vivo_attr_112,x_studio_fabric_ref,x_studio_brand,x_vivo_attr_22,x_studio_categories,x_vivo_categories,x_studio_fab_100,x_vivo_attr_100,x_studio_fab_101,x_vivo_attr_101,x_studio_fab_102,x_vivo_attr_102,x_studio_fab_103,x_vivo_attr_103,x_studio_fab_124,x_vivo_attr_124,x_studio_fab_125,x_vivo_attr_125,x_studio_fab_25,x_vivo_attr_25,x_studio_fab_38,x_vivo_attr_38,x_studio_fab_43,x_vivo_attr_43,x_studio_fab_48,x_vivo_attr_48,x_vivo_duplicate_key,x_vivo_duplicate_cleanup_state
88403,Safari Lira Front Panelled Shirt Dress - Pink / Black,True,S1123111PIN/BLA1X,60041533,17||01. Finished Goods Inventory,1,21777||S1123111,S1123111,14478||Safari Lira Front Panelled Shirt Dress,14478||Safari Lira Front Panelled Shirt Dress,Safari Lira Front Panelled Shirt Dress,59959||Retired,61038||Retired,S1123111PIN/BLA,62475||S1123111PIN/BLA,,64||Safari,24992||Safari by Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
88405,Safari Lira Front Panelled Shirt Dress - Taupe / White,True,S1123111TAU/WHIM,60030074,17||01. Finished Goods Inventory,1,21777||S1123111,S1123111,14478||Safari Lira Front Panelled Shirt Dress,14478||Safari Lira Front Panelled Shirt Dress,Safari Lira Front Panelled Shirt Dress,59959||Retired,61038||Retired,S1123111TAU/WHI,62476||S1123111TAU/WHI,,64||Safari,24992||Safari by Vivo,122||Dresses,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
304744,Safari Lira Front Panelled Shirt Dress - White / Black,True,,,17||01. Finished Goods Inventory,2,21777||S1123111,S1123111,14478||Safari Lira Front Panelled Shirt Dress,14478||Safari Lira Front Panelled Shirt Dress,Safari Lira Front Panelled Shirt Dress,59959||Retired,61038||Retired,,,,,24992||Safari by Vivo,,7831||Dresses,,,,,,,,,,,,,,,,,,,,,,
344690,Safari Lira Front Slit Maxi Skirt - Black,True,S1123103BLAS,60029743,17||01. Finished Goods Inventory,1,21778||S1123103,S1123103,14479||Safari Lira Front Slit Maxi Skirt,14479||Safari Lira Front Slit Maxi Skirt,Safari Lira Front Slit Maxi Skirt,62424||Archived,61042||N/A,S1123103BLA,62477||S1123103BLA,,,24992||Safari by Vivo,,,,,,,,,,,,,,,,,,,,,,,,
88411,Safari Lira Panelled Camisole Top - Black,True,,,17||01. Finished Goods Inventory,4,21779||S1123109,S1123109,14480||Safari Lira Panelled Camisole Top,14480||Safari Lira Panelled Camisole Top,Safari Lira Panelled Camisole Top,59959||Retired,61038||Retired,,,,64||Safari,24992||Safari by Vivo,121||Tops,7830||Tops,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,,,,,,,,,,,,,
88412,Safari Lira Panelled Camisole Top - Navy Blue,True,,,17||01. Finished Goods Inventory,4,21779||S1123109,S1123109,14480||Safari Lira Panelled Camisole Top,14480||Safari Lira Panelled Camisole Top,Safari Lira Panelled Camisole Top,59959||Retired,61038||Retired,,,,64||Safari,24992||Safari by Vivo,121||Tops,7830||Tops,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,,,,,,,,,,,,,
304745,Safari Lira Sleeveless Coat - Light Taupe,True,S1123094LTAUL,60029822,17||01. Finished Goods Inventory,1,21780||S1123094,S1123094,14481||Safari Lira Sleeveless Coat,14481||Safari Lira Sleeveless Coat,Safari Lira Sleeveless Coat,62424||Archived,61042||N/A,S1123094LTAU,62478||S1123094LTAU,,,24992||Safari by Vivo,,7836||Outerwear,,,,,,,,,,,,,,,,,,,,,,
88417,Safari Lira Sleeveless Coat - Taupe,True,,,17||01. Finished Goods Inventory,,21780||S1123094,S1123094,14481||Safari Lira Sleeveless Coat,14481||Safari Lira Sleeveless Coat,Safari Lira Sleeveless Coat,62424||Archived,61042||N/A,,,,64||Safari,24992||Safari by Vivo,127||Outerwear,,,,,,,,,,,,,,,,,,,,,,,
304746,Safari Long Jacket/ Coat - Sample 1,True,S697085402614f,60039735,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,14482||Safari Long Jacket/ Coat,14482||Safari Long Jacket/ Coat,Safari Long Jacket/ Coat,64399||Sample,62425||Sample,S697085402614f,63990||S697085402614f,,,24992||Safari by Vivo,,7835||Sale,,,,,,,,,,,,,,,,,,,,,,
342965,Safari Long Sleeve Waterfall  - FS,True,,60068328,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,64399||Sample,62425||Sample,,,,,24992||Safari by Vivo,,,,,,,,,,,,,,,,,,,,,,,,
88431,Safari Long Sleeve Waterfall - Army Green,True,,,17||01. Finished Goods Inventory,3,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,,60022||Plain,,60024||Knit,,61249||Rayon Jersey,,61254||Medium Rayon Jersey,,,,,,,,,,,,,,
88432,Safari Long Sleeve Waterfall - Black,True,,,17||01. Finished Goods Inventory,3,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,609247||[302950] FASHION KNITTED 1629 - Black,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,60022||Plain,60022||Plain,60024||Knit,60024||Knit,61249||Rayon Jersey,61249||Rayon Jersey,61254||Medium Rayon Jersey,61254||Medium Rayon Jersey,61097||Guangzhou,61097||Guangzhou,61044||China,61044||China,60302||1.8,60302||1.8,60274||260,60274||260,61441||FASHION KNITTED 1629,61441||FASHION KNITTED 1629,61685||Black,61685||Black,,
88433,Safari Long Sleeve Waterfall - Dark Green,True,S0424052DAGM/L,60037331,17||01. Finished Goods Inventory,1,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,S0424052DAG,62479||S0424052DAG,,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,,,,,,,,,,,,,,,,,,,,,,
88434,Safari Long Sleeve Waterfall - Dark Tan,True,,,17||01. Finished Goods Inventory,3,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,667489||[302962] FASHION KNITTED 1629 - Dark Tan,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,60022||Plain,60022||Plain,60024||Knit,60024||Knit,61249||Rayon Jersey,61249||Rayon Jersey,61254||Medium Rayon Jersey,61254||Medium Rayon Jersey,61097||Guangzhou,61097||Guangzhou,61044||China,61044||China,60302||1.8,60302||1.8,60274||260,60274||260,61441||FASHION KNITTED 1629,61441||FASHION KNITTED 1629,61691||Brown,61691||Brown,,
88435,Safari Long Sleeve Waterfall - Dark Taupe,True,,,17||01. Finished Goods Inventory,3,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,608321||[302961] FASHION KNITTED 1629 - Taupe,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,60022||Plain,60022||Plain,60024||Knit,60024||Knit,61249||Rayon Jersey,61249||Rayon Jersey,61254||Medium Rayon Jersey,61254||Medium Rayon Jersey,61097||Guangzhou,61097||Guangzhou,61044||China,61044||China,60302||1.8,60302||1.8,60274||260,60274||260,61441||FASHION KNITTED 1629,61441||FASHION KNITTED 1629,61691||Brown,61691||Brown,,
88436,Safari Long Sleeve Waterfall - Hunters,True,,,17||01. Finished Goods Inventory,,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,,64||Safari,24992||Safari by Vivo,127||Outerwear,,,,,,,,,,,,,,,,,,,,,,,
88437,Safari Long Sleeve Waterfall - Light Taupe,True,,,17||01. Finished Goods Inventory,3,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,608321||[302961] FASHION KNITTED 1629 - Taupe,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,60022||Plain,60022||Plain,60024||Knit,60024||Knit,61249||Rayon Jersey,61249||Rayon Jersey,61254||Medium Rayon Jersey,61254||Medium Rayon Jersey,61097||Guangzhou,61097||Guangzhou,61044||China,61044||China,60302||1.8,60302||1.8,60274||260,60274||260,61441||FASHION KNITTED 1629,61441||FASHION KNITTED 1629,61691||Brown,61691||Brown,,
88438,Safari Long Sleeve Waterfall - Powder Blue,True,,,17||01. Finished Goods Inventory,3,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,608319||[302949] FASHION KNITTED 1629 - Powder Blue,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,60022||Plain,60022||Plain,60024||Knit,60024||Knit,61249||Rayon Jersey,61249||Rayon Jersey,61254||Medium Rayon Jersey,61254||Medium Rayon Jersey,61097||Guangzhou,61097||Guangzhou,61044||China,61044||China,60302||1.8,60302||1.8,60274||260,60274||260,61441||FASHION KNITTED 1629,61441||FASHION KNITTED 1629,61692||Blue,61692||Blue,,
271791,Safari Long Sleeve Waterfall - White,True,,,17||01. Finished Goods Inventory,3,21785||S0424052,S0424052,14486||Safari Long Sleeve Waterfall,14486||Safari Long Sleeve Waterfall,Safari Long Sleeve Waterfall,59959||Retired,61038||Retired,,,667487||[302953] FASHION KNITTED 1629 - White,64||Safari,24992||Safari by Vivo,127||Outerwear,7836||Outerwear,60022||Plain,60022||Plain,60024||Knit,60024||Knit,61249||Rayon Jersey,61249||Rayon Jersey,61254||Medium Rayon Jersey,61254||Medium Rayon Jersey,61097||Guangzhou,61097||Guangzhou,61044||China,61044||China,60302||1.8,60302||1.8,60274||260,60274||260,61441||FASHION KNITTED 1629,61441||FASHION KNITTED 1629,60880||White,60880||White,,
88450,Safari Loose Top - Sample 1,True,S69708542ec145,60039750,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,14489||Safari Loose Top,14489||Safari Loose Top,Safari Loose Top,64399||Sample,62425||Sample,S69708542ec145,63991||S69708542ec145,,64||Safari,24992||Safari by Vivo,126||Sale,7835||Sale,,,,,,,,,,,,,,,,,,,,,,
342701,Safari Lounge Pants  - FS,True,,60068330,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,14490||Safari Lounge Pants,14490||Safari Lounge Pants,Safari Lounge Pants,64399||Sample,62425||Sample,,,,,24992||Safari by Vivo,,,,,,,,,,,,,,,,,,,,,,,,
342966,Safari Lounge Pants  - FS,True,,60068331,17||01. Finished Goods Inventory,1,59701||Sample & Sale Items,Sample & Sale Items,14490||Safari Lounge Pants,14490||Safari Lounge Pants,Safari Lounge Pants,64399||Sample,62425||Sample,,,,,24992||Safari by Vivo,,,,,,,,,,,,,,,,,,,,,,,,
88455,Safari Lounge Pants - Army Green,True,,,17||01. Finished Goods Inventory,3,21789||S0424081,S0424081,59728||Safari Lounge Pants In Jersey,59728||Safari Lounge Pants In Jersey,Safari Lounge Pants In Jersey,59959||Retired,61038||Retired,,,,64||Safari,24992||Safari by Vivo,125||Bottoms,7834||Bottoms,,60022||Plain,,60024||Knit,,61249||Rayon Jersey,,61254||Medium Rayon Jersey,,,,,,,,,,,,,,
88456,Safari Lounge Pants - Black,True,,,17||01. Finished Goods Inventory,3,21789||S0424081,S0424081,59728||Safari Lounge Pants In Jersey,59728||Safari Lounge Pants In Jersey,Safari Lounge Pants In Jersey,59959||Retired,61038||Retired,,,608959||[302623] YAJUN HS8912 - Black 33,64||Safari,24992||Safari by Vivo,125||Bottoms,7834||Bottoms,60022||Plain,60022||Plain,60024||Knit,60024||Knit,60044||Interlock Jersey,60044||Interlock Jersey,60083||Heavy Interlock Jersey,60083||Heavy Interlock Jersey,61097||Guangzhou,61097||Guangzhou,61044||China,61044||China,60301||1.75,60301||1.75,60274||260,60274||260,,,,,,
