barcode,sku,product_name,style_name,style_number,product_type,category,price,warehouse_available,online_available,suggested_online_alloc,flag
60032509,V0623033TAN4X,Vivo Basic Spaghetti Strap Tank Top - Tan,Vivo Basic Spaghetti Strap Tank Top,V0623033,T-shirts & Tank Tops,Tops,450.0,2.0,1,0,""
60031238,S0124007PRT2M,Safari Haya Drop Shoulder Side Tie Top - Maroon Koi Print,Safari Haya Drop Shoulder Side Tie Top,S0124007,Loose Tops,Tops,1200.0,2.0,1,0,""
60064415,V1025009NAVM,Vivo Liora Wide Leg Pants - Navy,Vivo Liora Wide Leg Pants,V1025009,Full Length Pants,Bottoms,4900.0,2.0,2,0,""
60048467,S0924002ORAML,Safari Mansi Bishop Sleeve Shacket - Orange,Safari Mansi Bishop Sleeve Shacket,S0924002,Waterfalls & Kimonos,Outerwear,6950.0,2.0,6,0,""
60043341,S0824053PR2L,Safari Men's Long Sleeve T-shirt - Black / Elmi Print,Safari Men's Long Sleeve T-shirt,S0824053,T-shirts & Tank Tops,Tops,1200.0,2.0,1,0,""
,V0325053NAV1X,Vivo Safa Straight Leg Pants - Navy - NAVY / V0325053 / 1X,Vivo Safa Straight Leg Pants,V0325053,Full Length Pants,Bottoms,0.0,2.0,2,0,""
60053910,S0125049BLAM,Safari Tiwa Shirred Top - Black,Safari Tiwa Shirred Top,S0125049,Fitted Tops,Tops,1150.0,2.0,1,0,""
60048468,S0924002ORA1X2X,Safari Mansi Bishop Sleeve Shacket - Orange,Safari Mansi Bishop Sleeve Shacket,S0924002,Waterfalls & Kimonos,Outerwear,6950.0,2.0,1,0,""
60067203,V0326045RED2X,Vivo Wide Leg Pants in Textured Crepe - Red,Vivo Wide Leg Pants in Textured Crepe,V0326045,Full Length Pants,Bottoms,3900.0,2.0,1,0,""
60056336,S0125049LIMS,Safari Tiwa Shirred Top - Lime,Safari Tiwa Shirred Top,S0125049,Fitted Tops,Tops,1650.0,2.0,1,0,""
60064419,V1025009HUNS,Vivo Liora Wide Leg Pants - Hunters,Vivo Liora Wide Leg Pants,V1025009,Full Length Pants,Bottoms,4900.0,2.0,1,0,""
60048848,V0422058BLAM,Vivo Basic Tsavo Scalloped Chiffon Top - Black,Vivo Basic Tsavo Scalloped Chiffon Top,V0422058,Fitted Tops,Tops,2750.0,2.0,1,0,""
60053901,S0125049NAVYS,Safari Tiwa Shirred Top - Navy,Safari Tiwa Shirred Top,S0125049,Fitted Tops,Tops,1150.0,2.0,1,0,""
60062270,V1025007OGRS,Vivo Liora Drawstring Pants - Olive Green,Vivo Liora Drawstring Pants,V1025007,Full Length Pants,Bottoms,4500.0,2.0,2,0,""
60063693,V0825017MUSM,Vivo Basic Cap Sleeve Maxi Dress In Chiffon - Mustard,Vivo Basic Cap Sleeve Chiffon Maxi Dress,V0825017,Maxi Dresses,Dresses,6900.0,2.0,1,0,""
60065827,V0422070RED2X,Vivo Basic Cap Sleeve Bodycon in Rayon - Red,Vivo Basic Cap Sleeve Bodycon in Rayon,V0422070,Knee Length Dresses,Dresses,3900.0,2.0,2,0,""
60065825,V0422070REDL,Vivo Basic Cap Sleeve Bodycon in Rayon - Red,Vivo Basic Cap Sleeve Bodycon in Rayon,V0422070,Knee Length Dresses,Dresses,3900.0,2.0,3,0,""
60062272,V1025007OGRL,Vivo Liora Drawstring Pants - Olive Green,Vivo Liora Drawstring Pants,V1025007,Full Length Pants,Bottoms,4500.0,2.0,1,0,""
60039001,V0422075BLUL,Vivo Basic Chiffon Dropped Shoulder Top - Blue,Vivo Basic Chiffon Dropped Shoulder Top,V0422075,Fitted Tops,Tops,2950.0,2.0,2,0,""
60038999,V0422075BLUS,Vivo Basic Chiffon Dropped Shoulder Top - Blue,Vivo Basic Chiffon Dropped Shoulder Top,V0422075,Fitted Tops,Tops,2950.0,2.0,1,0,""
60061381,V1025007DGRNS,Vivo Liora Drawstring Pants - Dark Green,Vivo Liora Drawstring Pants,V1025007,Full Length Pants,Bottoms,4500.0,2.0,1,0,""
60057764,V0725042BLAS,Vivo Aleri Front Slit Sheath Dress - Black,Vivo Aleri Front Slit Sheath Dress,V0725042,Midi & Capri Dresses,Dresses,4500.0,2.0,2,0,""
60053963,S0125056RUSTXS/S,Safari Tiwa Shirred Midi Dress - Rust,Safari Tiwa Shirred Midi Dress,S0125056,Midi & Capri Dresses,Dresses,5800.0,2.0,1,0,""
60051335,S1124112WHIS,Safari Sizani Barrel Pants - White,Safari Sizani Barrel Pants,S1124112,Full Length Pants,Bottoms,5950.0,2.0,1,0,""
60053646,V0423006LIM1X/2X,Vivo Bana Batwing Top - Lime,Vivo Bana Batwing Top,V0423006,T-shirts & Tank Tops,Tops,3900.0,2.0,1,0,""
60053645,V0423006LIMM/L,Vivo Bana Batwing Top - Lime,Vivo Bana Batwing Top,V0423006,T-shirts & Tank Tops,Tops,3900.0,2.0,1,0,""
60053849,S0125057NAVYS,Safari Tiwa Shorts - Navy,Safari Tiwa Shorts,S0125057,Shorts & Skorts,Bottoms,2350.0,2.0,1,0,""
60066133,V0824085PR14F,Vivo Chidii Tunic Dress With Frills in Satin - Rust / Black Print,Vivo Chidii Tunic Dress With Frills,V0824085,Short & Mini Dresses,Dresses,6500.0,2.0,4,0,""
60064349,V0822077RED2X,Vivo Tana Puff Sleeve Bodysuit In Jersey - Red,Vivo Tana Puff Sleeve Bodysuit,V0822077,Bodysuits,Tops,2700.0,2.0,1,0,""
60018250,V0423018DNABS,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Dark Navy Blue,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Fitted Tops,Tops,4500.0,2.0,1,0,""
60057852,V0423018HUNM,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Hunters,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Fitted Tops,Tops,4500.0,2.0,1,0,""
60057851,V0423018HUNS,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Hunters,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Fitted Tops,Tops,4500.0,2.0,1,0,""
60060880,V0423018LGRYS,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Light Grey,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Fitted Tops,Tops,4500.0,2.0,1,0,""
60062274,V1025007CORS,Vivo Liora Drawstring Pants - Coral,Vivo Liora Drawstring Pants,V1025007,Full Length Pants,Bottoms,4500.0,2.0,1,0,""
60041708,S0624028BLA1X,Safari Savannah Men's Jacket - Black,Safari Savannah Men's Jacket,S0624028,Jackets & Coats,Outerwear,1850.0,2.0,1,0,""
,V0125084LILF,Vivo Seli Head Wrap - Lilac,Vivo Seli Head Wrap,V0125084,Scarves,Accessories,0.0,2.0,1,0,""
60052049,V0423050LIML,Vivo Tatili Wide Leg Pants - Lime,Vivo Tatili Wide Leg Pants,V0423050,Full Length Pants,Bottoms,1950.0,2.0,1,0,""
60064351,V0822077DGN2X,Vivo Tana Puff Sleeve Bodysuit In Jersey - Dark Green,Vivo Tana Puff Sleeve Bodysuit,V0822077,Bodysuits,Tops,2700.0,2.0,1,0,""
60059313,V0824089PR5M/L,Vivo Chidii Drop Shoulder Kimono - Light Tan / Navy Tulu Print,Vivo Chidii Drop Shoulder Kimono,V0824089,Waterfalls & Kimonos,Outerwear,5500.0,2.0,1,0,""
,V1125022MAR1X,Vivo Seli Midi Skirt - Maroon - MAROON / V1125022 / 1X,Vivo Seli Midi Skirt,V1125022,Knee Length Skirts,Skirts,0.0,2.0,1,0,""
60033267,V0423052NAB4X,Vivo Basic V-Neck Long Sleeve Top - Navy Blue,Vivo Basic V-Neck Long Sleeve Top,V0423052,T-shirts & Tank Tops,Tops,750.0,2.0,1,0,""
60039162,S0223180KHA1X,Safari Mali Bishop Sleeve Shirt Dress - Khaki,Safari Mali Bishop Sleeve Shirt Dress,S0223180,Knee Length Dresses,Dresses,3500.0,2.0,1,0,""
60045906,V0120065PR29M/L,Vivo Basic Nandi A-Line Kimono - Coral / Green Esti Print,Vivo Basic Nandi A-Line Kimono,V0120065,Waterfalls & Kimonos,Outerwear,3950.0,2.0,1,0,""
60065372,V0126009NAVL,Vivo Button Up Shirt in Chiffon - Navy,Vivo Button Up Shirt in Chiffon,V0126009,Fitted Tops,Tops,4500.0,2.0,1,0,""
,V1020056WREDS,Vivo Waridi Sleeveless Overcoat - Wine Red - WINE RED / V1020056 / S,Vivo Waridi Sleeveless Overcoat,V1020056,Jackets & Coats,Outerwear,0.0,2.0,1,0,""
60010921,V0821064MUSS,Vivo Basic Crepe Cap Sleeve Top In Crepe - Mustard,Vivo Basic Crepe Cap Sleeved Top,V0821064,Fitted Tops,Tops,2500.0,2.0,2,0,""
60044605,V0423056NAVYXL,Vivo Leila 3/4 Sleeve Tent Knee Length Dress - Navy,Vivo Leila 3/4 Sleeve Tent Knee Length Dress,V0423056,Knee Length Dresses,Dresses,4950.0,2.0,1,0,""
60056335,V0525058MAR1X,Vivo Selah Palazzo Pants in Stretch Rib - Maroon,Vivo Selah Pallazo Pants,V0525058,Full Length Pants,Bottoms,3500.0,2.0,1,0,""
60010924,V0821064MUS1X,Vivo Basic Crepe Cap Sleeve Top In Crepe - Mustard,Vivo Basic Crepe Cap Sleeved Top,V0821064,Fitted Tops,Tops,2500.0,2.0,2,0,""
60041702,S0624027HUNL,Safari Savannah Men's Straight Leg Pants - Hunters,Safari Savannah Men's Straight Leg Pants,S0624027,Full Length Pants,Bottoms,3400.0,2.0,1,0,""
60064553,V0821064DOLL,Vivo Basic Cap Sleeve Top In Crepe - Dark Olive,Vivo Basic Crepe Cap Sleeved Top,V0821064,Fitted Tops,Tops,2500.0,2.0,1,0,""
60056719,V0723043SGRL,Vivo Basic Val Long Sleeve Top - Sea Green,Vivo Basic Val Long Sleeve Top,V0723043,Midriff & Crop Tops,Tops,2550.0,2.0,2,0,""
,V1025049NAV2X,Vivo Studio Bodysuit In Jersey - Navy - NAVY / V1025049 / 2X,Vivo Studio Bodysuit In Jersey,V1025049,Bodysuits,Tops,0.0,2.0,1,0,""
60062434,V0925053BLA1X,Vivo Studio 2-piece in Mixed Media - Black,Vivo Studio 2-piece in Mixed Media,V0925053,Accessories,Accessories,6900.0,2.0,1,0,""
60020463,V0821064DGNM,Vivo Basic Crepe Cap Sleeve Top In Crepe - Dark Green,Vivo Basic Crepe Cap Sleeved Top,V0821064,Fitted Tops,Tops,2500.0,2.0,1,0,""
60061684,V1025004PR21X,Vivo Lulu Cotton Bubble Sleeveless Top - Black Flower Print,Vivo Lulu Cotton Bubble Sleeveless Top,V1025004,Fitted Tops,Tops,3500.0,2.0,1,0,""
60053544,V0325053BLAL,Vivo Safa Straight Leg Pants in Stretch Rib - Black,Vivo Safa Straight Leg Pants,V0325053,Full Length Pants,Bottoms,3900.0,2.0,2,0,""
60057722,V0424161PR7F,Vivo Sarong Skirt - Dark Tan / Lime Print,Vivo Sarong Skirt,V0424161,Midi & Capri Skirts,Skirts,1550.0,2.0,1,0,""
60043162,V0819120NAVM,Vivo Basic Sienna Waterfall in Jersey - Navy,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,3,0,""
60043163,V0819120NAVL,Vivo Basic Sienna Waterfall in Jersey - Navy,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,3,0,""
60063888,V0425012DGRNF,Vivo Takali Asymmetrical Midi Length Kaftan In Satin - Dark Green,Vivo Takali Asymmetrical Midi Length Kaftan In Satin,V0425012,Midi & Capri Dresses,Dresses,5900.0,2.0,1,0,""
60043165,V0819120NAV2X,Vivo Basic Sienna Waterfall in Jersey - Navy,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,1,0,""
60056648,V0819120DOLS,Vivo Basic Sienna Waterfall in Jersey - Dark Olive,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,1,0,""
60058679,V0725045LILM,Vivo Ria Mock Neck Top - Lilac,Vivo Ria Mock Neck Top,V0725045,Fitted Tops,Tops,2500.0,2.0,1,0,""
60061651,V1025002WHIS,Vivo Lulu Cotton Tent Mini Dress - White,Vivo Lulu Cotton Tent Mini Dress,V1025002,Short & Mini Dresses,Dresses,5900.0,2.0,1,0,""
60057932,V0421003PR371X,Vivo Muna Cap Sleeve Knee Length Dress - Dark Green / Cream Print,Vivo Muna Cap Sleeved Knee Length Dress,V0421003,Knee Length Dresses,Dresses,5500.0,2.0,1,0,""
60056650,V0819120DOLL,Vivo Basic Sienna Waterfall in Jersey - Dark Olive,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,2,0,""
,V0925054FUS2X,Vivo Talia Maxi Slip Skirt in Satin - Fuschia,Vivo Talia Maxi Slip Skirt in Satin,V0925054,Maxi Skirts,Skirts,0.0,2.0,1,0,""
60062282,V1025007WHIS,Vivo Liora Drawstring Pants - White,Vivo Liora Drawstring Pants,V1025007,Full Length Pants,Bottoms,4500.0,2.0,1,0,""
60054776,V0425046ORAXS/S,Vivo Analo Sleeveless Tie Kimono - Orange,Vivo Analo Sleeveless Tie Kimono,V0425046,Waterfalls & Kimonos,Outerwear,1550.0,2.0,2,0,""
60059325,V0824089GLDM/L,Vivo Chidii Drop Shoulder Kimono - Gold,Vivo Chidii Drop Shoulder Kimono,V0824089,Waterfalls & Kimonos,Outerwear,5500.0,2.0,2,0,""
,V0825012RED1X,Vivo Nora Front Slit Knee Length Skirt - Red - RED / V0825012 / 1X,Vivo Nora Front Slit Knee Length Skirt,V0825012,Knee Length Skirts,Skirts,0.0,2.0,1,0,""
60056651,V0819120DOL1X,Vivo Basic Sienna Waterfall in Jersey - Dark Olive,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,2,0,""
,V0825001DOLI1X,Vivo Ria Panelled Pants - Dark Olive - GREEN / V0825001 / 1X,Vivo Ria Panelled Pants,V0825001,Full Length Pants,Bottoms,0.0,2.0,1,0,""
60056375,V0425056DAOM,Vivo Diella 3/4 Sleeve A-Line Dress - Dark Olive,Vivo Diella 3/4 Sleeve A-Line Dress,V0425056,Knee Length Dresses,Dresses,4500.0,2.0,4,0,""
60056641,V0425056DPURM,Vivo Diella 3/4 Sleeve A-Line Dress - Dark Purple,Vivo Diella 3/4 Sleeve A-Line Dress,V0425056,Knee Length Dresses,Dresses,4500.0,2.0,2,0,""
40013386,V0819120DGNS,Vivo Basic Sienna Waterfall in Jersey - Dark Green,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,1,0,""
40013387,V0819120DGNM,Vivo Basic Sienna Waterfall in Jersey - Dark Green,Vivo Basic Sienna Waterfall,V0819120,Waterfalls & Kimonos,Outerwear,3500.0,2.0,1,0,""
,V0226023OLIXS,Vivo Studio Double Layered Tie Bodycon in Jersey - Olive,Vivo Studio Double Layered Tie Bodycon in Jersey,V0226023,Midi & Capri Dresses,Dresses,0.0,2.0,1,0,""
60060486,V1025001ORAL/1X,Vivo High Low Top in Cotton - Orange,Vivo High Low Top in Cotton,V1025001,Loose Tops,Tops,4500.0,2.0,1,0,""
60054080,S0923071LPINM,Safari Kikoy Tie Back Maxi Dress - Light Pink,Safari Kikoy Tie Back Maxi Dress,S0923071,Maxi Dresses,Dresses,4750.0,2.0,2,0,""
60060484,V1025001NAVL/1X,Vivo High Low Top in Cotton - Navy,Vivo High Low Top in Cotton,V1025001,Loose Tops,Tops,4500.0,2.0,1,0,""
60064152,V1025001MUSL/1X,Vivo High Low Top in Cotton - Mustard,Vivo High Low Top in Cotton,V1025001,Loose Tops,Tops,4500.0,2.0,1,0,""
60037909,S0424198PR13X,Safari Men's Short Sleeve Shirt - White / Chari Print,Safari Men's Short Sleeve Shirt,S0424198,Loose Tops,Tops,2950.0,2.0,2,0,""
60060490,V1025001LILL/1X,Vivo High Low Top in Cotton - Lilac,Vivo High Low Top in Cotton,V1025001,Loose Tops,Tops,4500.0,2.0,1,0,""
60060481,V1025001BLAS/M,Vivo High Low Top in Cotton - Black,Vivo High Low Top in Cotton,V1025001,Loose Tops,Tops,4500.0,2.0,1,0,""
60060482,V1025001BLAL/1X,Vivo High Low Top in Cotton - Black,Vivo High Low Top in Cotton,V1025001,Loose Tops,Tops,4500.0,2.0,1,0,""
60047168,V1024064BBLUF,Vivo Basic Sleeveless Tent Kimono - Baby Blue,Vivo Basic Sleeveless Tent Kimono,V1024064,Waterfalls & Kimonos,Outerwear,1950.0,2.0,4,0,""
60051585,S0923071FROS,Safari Kikoy Tie Back Maxi Dress - Frost,Safari Kikoy Tie Back Maxi Dress,S0923071,Maxi Dresses,Dresses,6750.0,2.0,1,0,""
60067468,V0426017PR10S,Vivo Sleeveless Maxi Dress in Cotton - Black / White Print,Vivo Sleeveless Maxi Dress in Cotton,V0426017,Maxi Dresses,Dresses,6900.0,2.0,1,0,""
60054409,V1024048PR8M,Vivo Merika Satin Wrap Top - Rose Pink / Fuschia Nito Print,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,3500.0,2.0,1,0,""
60036660,S0424039CORL,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,Safari Men's Chinese Collar Long Sleeve Shirt,S0424039,Loose Tops,Tops,1150.0,2.0,1,0,""
,V0226003PR42X,Vivo Off Shoulder Dress in Print Cotton - Yellow Multicolor - YELLOW MULTICOLOR / V0226003 / 2X,Vivo Off Shoulder Dress in Print Cotton,V0226003,Knee Length Dresses,Dresses,0.0,2.0,1,0,""
60034990,S0224189HGN1X/2X,Safari Kamari Drop Shoulder Top - Hunters Green,Safari Kamari Drop Shoulder Top,S0224189,Loose Tops,Tops,1650.0,2.0,1,0,""
60036025,S0224189NAB1X/2X,Safari Kamari Drop Shoulder Top - Navy Blue,Safari Kamari Drop Shoulder Top,S0224189,Loose Tops,Tops,1950.0,2.0,2,0,""
60067380,V0426017PR4M,Vivo Sleeveless Maxi Dress in Cotton - Taupe / Olive Print,Vivo Sleeveless Maxi Dress in Cotton,V0426017,Maxi Dresses,Dresses,6900.0,2.0,2,0,""
60060759,S0923071BLUS,Safari Kikoy Tie Back Maxi Dress - Blue,Safari Kikoy Tie Back Maxi Dress,S0923071,Maxi Dresses,Dresses,6750.0,2.0,1,0,""
60053967,V1024048NAVS,Vivo Merika Satin Wrap Top - Navy,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,3500.0,2.0,1,0,""
60036023,S0224189NABXS/S,Safari Kamari Drop Shoulder Top - Navy Blue,Safari Kamari Drop Shoulder Top,S0224189,Loose Tops,Tops,1950.0,2.0,1,0,""
60065361,V0126009BLAM,Vivo Button Up Shirt in Chiffon - Black,Vivo Button Up Shirt in Chiffon,V0126009,Fitted Tops,Tops,4500.0,2.0,1,0,""
60060682,S0925045PR1M,Safari Njano Men's Easy Fit Kitenge Pants - Black / Dark Teal Print,Safari Njano Men's Easy Fit Kitenge Pants,S0925045,Full Length Pants,Bottoms,4800.0,2.0,1,0,""
60067523,V0426022PR1L,Vivo Dalia Flounce Sleeve Knee Length Dress in Chiffon - Orange / Black Arah Print,Vivo Dalia Flounce Sleeve Knee Length Dress in Chiffon,V0426022,Knee Length Dresses,Dresses,5900.0,2.0,3,0,""
60060681,S0925045PR1S,Safari Njano Men's Easy Fit Kitenge Pants - Black / Dark Teal Print,Safari Njano Men's Easy Fit Kitenge Pants,S0925045,Full Length Pants,Bottoms,4800.0,2.0,1,0,""
,V0625012DGRS,Vivo Selah Mock Neck Top in Stretch Rib - Dark Green,Vivo Selah Mock Neck Top in Stretch Rib,V0625012,Fitted Tops,Tops,0.0,2.0,2,0,""
60035215,S0224190NAB4X,Safari Kamari Halter Shirt - Navy Blue,Safari Kamari Halter Shirt,S0224190,Fitted Tops,Tops,1150.0,2.0,1,0,""
60054057,S0923063GOLL,Safari Kikoy Shirred Top Maxi Dress - Gold,Safari Kikoy Shirred Top Maxi Dress,S0923063,Maxi Dresses,Dresses,7950.0,2.0,1,0,""
60066823,V0819098DNAVL,Vivo Basic Kena Tent Knee Length Dress in Ponte - Mustard,Vivo Basic Kena Tent Knee Length Dress,V0819098,Knee Length Dresses,Dresses,4900.0,2.0,3,0,""
60060686,S0925045PR2M,Safari Njano Men's Easy Fit Kitenge Pants - Black / Brown Print,Safari Njano Men's Easy Fit Kitenge Pants,S0925045,Full Length Pants,Bottoms,4800.0,2.0,1,0,""
,V0425003MUS1X/2X,Vivo Rema Waterfall - Mustard,Vivo Rema Waterfall,V0425003,Waterfalls & Kimonos,Outerwear,0.0,2.0,1,0,""
60053183,V0822019MAGL,Vivo Basic Crepe Pants - Magenta,Vivo Basic Crepe Pants,V0822019,Full Length Pants,Bottoms,4500.0,2.0,1,0,""
60026453,V1023097TANM,Vivo Amara Sleeveless High Low Top - Tan,Vivo Amara Sleeveless High Low Top,V1023097,Loose Tops,Tops,900.0,2.0,1,0,""
,V0224216NAVL,Vivo Safiya Gathered Shoulder Maxi Dress - Navy - NAVY / V0224216 / L,Vivo Safiya Gathered Shoulder Maxi Dress,V0224216,Maxi Dresses,Dresses,0.0,2.0,1,0,""
40013403,V0819036NABS,Vivo Basic Bodycon Dress in Rayon - Navy Blue,Vivo Basic Bodycon,V0819036,Knee Length Dresses,Dresses,3900.0,2.0,1,0,""
60063144,S0825052LIL2X,Safari by Vivo Zehra Cotton High Low Shirt - Lilac,Safari by Vivo Zehra Cotton High Low Shirt,S0825052,Fitted Tops,Tops,5800.0,2.0,1,0,""
60023028,V0120002ORA1X,Vivo Basic 3/4 Sleeve Kena Tent Knee Length Dress - Orange,Vivo Basic 3/4 Sleeve Kena Tent Knee Length Dress,V0120002,Knee Length Dresses,Dresses,4900.0,2.0,1,0,""
60062758,S0825051PR4S,Safari by Vivo Zehra Tie Waist Kimono Dress - Olive Textured Print,Safari by Vivo Zehra Tie Waist Kimono Dress,S0825051,Midi & Capri Dresses,Dresses,6400.0,2.0,1,0,""
40013404,V0819036NABM,Vivo Basic Bodycon Dress in Rayon - Navy Blue,Vivo Basic Bodycon,V0819036,Knee Length Dresses,Dresses,3900.0,2.0,3,0,""
60062760,S0825051PR4L,Safari by Vivo Zehra Tie Waist Kimono Dress - Olive Textured Print,Safari by Vivo Zehra Tie Waist Kimono Dress,S0825051,Midi & Capri Dresses,Dresses,6400.0,2.0,3,0,""
,VE0060LILF,Vivo Nimali Satin Flounce Kimono - Lilac - VE0060 / LILAC / F,Vivo Nimali Satin Flounce Kimono,VE0060L,Waterfalls & Kimonos,Outerwear,0.0,2.0,2,0,""
60066861,V0426031BLAM,Vivo Ria Drawstring Pants in Stretch Rib - Black,Vivo Ria Drawstring Pants in Stretch Rib,V0426031,Full Length Pants,Bottoms,3500.0,2.0,2,0,""
60066860,V0426031BLAS,Vivo Ria Drawstring Pants in Stretch Rib - Black,Vivo Ria Drawstring Pants in Stretch Rib,V0426031,Full Length Pants,Bottoms,3500.0,2.0,1,0,""
60066831,V0426031BRWN1X,Vivo Ria Drawstring Pants in Stretch Rib - Brown,Vivo Ria Drawstring Pants in Stretch Rib,V0426031,Full Length Pants,Bottoms,3500.0,2.0,2,0,""
60066164,V0326002DTEA1X,Vivo V-Neck Camisole in Satin- Dark Teal,Vivo V-Neck Camisole in Satin- Black,V0326002,Fitted Tops,Tops,2500.0,2.0,2,0,""
60067506,V0819036CHOCS,Vivo Basic Bodycon Dress in Rayon - Chocolate,Vivo Basic Bodycon,V0819036,Knee Length Dresses,Dresses,3900.0,2.0,1,0,""
60066856,V0426031OWIS,Vivo Ria Drawstring Pants in Stretch Rib - Off White,Vivo Ria Drawstring Pants in Stretch Rib,V0426031,Full Length Pants,Bottoms,3500.0,2.0,2,0,""
60053047,V1020048PINKL,Vivo Basic 3/4 Sleeved Double Layered Bodysuit - Pink,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,V1020048,Bodysuits,Tops,2750.0,2.0,1,0,""
60062756,S0825051PR31X,Safari by Vivo Zehra Tie Waist Kimono Dress - Black Textured Print,Safari by Vivo Zehra Tie Waist Kimono Dress,S0825051,Midi & Capri Dresses,Dresses,6400.0,2.0,1,0,""
,V0426017PR9L,Vivo Sleeveless Maxi Dress in Cotton - White / Black Print,Vivo Sleeveless Maxi Dress in Cotton,V0426017,Maxi Dresses,Dresses,0.0,2.0,1,0,""
60067510,V0819036CHOC2X,Vivo Basic Bodycon Dress in Rayon - Chocolate,Vivo Basic Bodycon,V0819036,Knee Length Dresses,Dresses,3900.0,2.0,1,0,""
60045887,V1019114PR31X/2X,Vivo Basic Nandi High Slit Kimono - Blush Pink / White Idu Print,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3900.0,2.0,1,0,""
60058141,V0725047OLIL,Vivo Tanda Maxi Skirt in Stretch Rib - Olive,Vivo Tanda Maxi Skirt in Stretch Rib,V0725047,Maxi Skirts,Skirts,4900.0,2.0,2,0,""
60049638,S1124144PR21X/2X,Safari Sizani 2 Way Wrap Top - Himo Print,Safari Sizani 2 Way Wrap Top,S1124144,Midriff & Crop Tops,Tops,3250.0,2.0,1,0,""
60066097,V0925065YEL1X,Vivo Cotton 3/4 Sleeve Wrap Top - Yellow,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,2.0,2,0,""
60060452,V0925065WHIS,Vivo Cotton 3/4 Sleeve Wrap Top - White,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,2.0,2,0,""
60060454,V0925065WHIL,Vivo Cotton 3/4 Sleeve Wrap Top - White,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,2.0,2,0,""
60067660,V0426043LTAUF,Vivo Mini Butterfly Kimono in Sweater - Light Taupe,Vivo Mini Butterfly Kimono in Sweater,V0426043,Waterfalls & Kimonos,Outerwear,4200.0,2.0,3,0,""
60033071,V0819003BUR2X,Vivo Basic Panelled Leisure Pants - Burgundy,Vivo Basic Panelled Leisure Pants,V0819003,Full Length Pants,Bottoms,4500.0,2.0,1,0,""
60060466,V0925065NAVL,Vivo Cotton 3/4 Sleeve Wrap Top - Navy Blue,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,2.0,3,0,""
60062703,S1125008BLAM,Safari by Vivo Zehra Sleeveless Boxy Top - Black,Safari by Vivo Zehra Sleeveless Boxy Top,S1125008,Fitted Tops,Tops,3400.0,2.0,2,0,""
60060459,V0925065LGN1X,Vivo Cotton 3/4 Sleeve Wrap Top - Lime Green,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,2.0,1,0,""
60062489,V0925065BLAM,Vivo Cotton 3/4 Sleeve Wrap Top - Black,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,2.0,4,0,""
60062490,V0925065BLAL,Vivo Cotton 3/4 Sleeve Wrap Top - Black,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,2.0,4,0,""
60053179,V0822019LMGRNL,Vivo Basic Crepe Pants - Lime Green,Vivo Basic Crepe Pants,V0822019,Full Length Pants,Bottoms,2050.0,2.0,1,0,""
60063592,V0725022RED1X,Vivo Essi Wide Leg Pants In Satin - Red,Vivo Essi Wide Leg Pants in Satin,V0725022,Full Length Pants,Bottoms,4900.0,2.0,1,0,""
60066713,V0925064MULL,Vivo Studio Flared Pants In Ponte - Mulberry,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,2.0,1,0,""
