style_number,style_name,odoo_product_name,sku,barcode,active_in_odoo,match_method
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White,V0523184WHIL,60018733,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White,V0523184WHIS,60018731,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White,V0523184WHIM,60018732,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White / Black Una Print,V0523184PR11X,60050242,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White / Black Una Print,V0523184PR1L,60050241,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White / Black Una Print,V0523184PR1S,60050239,True,sku_prefix
V0523184,Vivo Amara Cap Sleeve Layered Dress,Vivo Laika Long Sleeve Tie Top - White / Black Una Print,V0523184PR1M,60050240,True,sku_prefix
S0424039,Vivo Amara Cap Sleeve Layered Top,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,S0424039CORL,60036660,True,sku_prefix
S0424039,Vivo Amara Cap Sleeve Layered Top,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,S0424039CORS,60036658,True,sku_prefix
S0424039,Vivo Amara Cap Sleeve Layered Top,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,S0424039CORM,60036659,True,sku_prefix
V1023099,Vivo Amara Sleeveless High Low Top,Vivo Amara V-Neck Maxi Dress - Hunters Green,V1023099HGNM/L,60026138,True,style_number
V1023099,Vivo Amara Sleeveless High Low Top,Vivo Amara V-Neck Maxi Dress - Tan,V1023099TAN1X/2X,60026145,True,style_number
Z0922062,Vivo Amara V-Neck Maxi Dress,Vivo Amara V-Neck Maxi Dress - Hunters Green,V1023099HGNM/L,60026138,True,style_name
V1023099,Vivo Amara V-Neck Maxi Dress,Vivo Amara V-Neck Maxi Dress - Hunters Green,V1023099HGNM/L,60026138,True,style_number
Z0922062,Vivo Amara V-Neck Maxi Dress,Vivo Amara V-Neck Maxi Dress - Tan,V1023099TAN1X/2X,60026145,True,style_name
V1023099,Vivo Amara V-Neck Maxi Dress,Vivo Amara V-Neck Maxi Dress - Tan,V1023099TAN1X/2X,60026145,True,style_number
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Black,V0425046BLA1X/2X,60054775,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Black,V0425046BLAXS/S,60054773,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Orange,V0425046ORA1X/2X,60054778,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Orange,V0425046ORAM/L,60054777,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Orange,V0425046ORAXS/S,60054776,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - White,V0425046WHIM/L,60054771,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - White,V0425046WHIXS/S,60054770,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - White,V0425046WHIS,60061634,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Yellow,V0425046YEL1X/2X,60054781,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Yellow,V0425046YELM/L,60054780,True,style_name
622008,Vivo Analo Sleeveless Tie Kimono,Vivo Analo Sleeveless Tie Kimono - Yellow,V0425046YELXS/S,60054779,True,style_name
V0425002,Vivo Analo Wide Hem Tent Dress,Vivo Zania Wide Hem Tent Dress - Ankara,V1025034PR11X,60061108,True,fuzzy_name
V0425002,Vivo Analo Wide Hem Tent Dress,Vivo Zania Wide Hem Tent Dress - Ankara,V1025034PR1M,60061106,True,fuzzy_name
V0425002,Vivo Analo Wide Hem Tent Dress,Vivo Zania Wide Hem Tent Dress - Ankara,V1025034PR1L,60061107,True,fuzzy_name
V0425002,Vivo Analo Wide Hem Tent Dress,Vivo Zania Wide Hem Tent Dress - Ankara,V1025034PR1S,60061105,True,fuzzy_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Black,V0325069BLCKS,60053479,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Black,V0325069BLCK1X,60053482,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Black,V0325069BLCKL,60053481,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Black,V0325069BLCKM,60053480,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Light Purple,V0325066LIPS,60053524,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Light Purple,V0325069LPURS,60053471,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Orange,V0325069ORA1X,60053470,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Orange,V0325069ORAL,60053469,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Orange,V0325069ORAS,60053467,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Orange,V0325069ORAM,60053468,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - White,V0325069WHIT1X,60053486,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - White,V0325069WHITL,60053485,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - White,V0325069WHITS,60053483,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Yellow,V0325069YEL1X,60053466,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Yellow,V0325069YELS,60053463,True,style_name
V0824034,Vivo Analo Wide Leg Pants,Vivo Analo Wide Leg Pants - Yellow,V0325069YELM,60053464,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Black,V1025012BLAL/1X,60060867,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Black,V1025012BLAS/M,60060866,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Black,V1025012BLAXS/S,60061425,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Black,V1025012BLAM/L,60061426,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Black,V1025012BLA1X/2X,60061427,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Dark Mustard,V1025012DMUL/1X,60060871,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Dark Mustard,V1025012DMUS/M,60060870,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Dark Mustard,V1025012DMUXS/S,60061431,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Dark Mustard,V1025012DMUM/L,60061432,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Dark Mustard,V1025012DMU1X/2X,60061433,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Orange,V1025012ORAL/1X,60060869,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Orange,V1025012ORAS/M,60060868,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Orange,V1025012ORAXS/S,60061428,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Orange,V1025012ORAM/L,60061429,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Orange,V1025012ORA1X/2X,60061430,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Sea Green,V1025012SGRNL/1X,60060875,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Sea Green,V1025012SGRNS/M,60060874,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Sea Green,V1025012SGRNXS/S,60061437,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Sea Green,V1025012SGRNM/L,60061438,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - Sea Green,V1025012SGRN1X/2X,60061439,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - White,V1025012WHIL/1X,60060873,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - White,V1025012WHIS/M,60060872,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - White,V1025012WHIXS/S,60061434,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - White,V1025012WHIM/L,60061435,True,style_name
V1025034,Vivo Anavi Cascade Waterfall,Vivo Anavi Cascade Waterfall - White,V1025012WHI1X/2X,60061436,True,style_name
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Chocolate,V0825025CHO1X,60063279,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Chocolate,V0825025CHO2X,60063280,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Chocolate,V0825025CHOL,60063278,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Chocolate,V0825025CHOM,60063277,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Chocolate,V0825025CHOS,60063276,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Rust,V0825025RUS1X,60063269,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Rust,V0825025RUS2X,60063270,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Rust,V0825025RUSL,60063268,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Rust,V0825025RUSM,60063267,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - Rust,V0825025RUSS,60063266,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - White,V0825025WHI1X,60063274,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - White,V0825025WHI2X,60063275,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - White,V0825025WHIL,60063273,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - White,V0825025WHIM,60063272,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi Maxi Dress In Jersey - White,V0825025WHIS,60063271,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi V-Neck Maxi Dress - Black,V0825025BLA1X,60061504,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi V-Neck Maxi Dress - Black,V0825025BLAM,60061502,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi V-Neck Maxi Dress - Black,V0825025BLAL,60061503,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi V-Neck Maxi Dress - Black,V0825025BLAS,60061501,True,style_number
V0825025,Vivo Anavi Maxi Dress In Jersey,Vivo Anavi V-Neck Maxi Dress - Black,V0825025BLA2X,60061505,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Mustard,V0925031DMUS1X,60061454,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Mustard,V0925031DMUSM,60061452,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Mustard,V0925031DMUSL,60061453,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Mustard,V0925031DMUSS,60061451,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Red,V0925031DRED1X,60061458,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Red,V0925031DREDM,60061456,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Red,V0925031DREDL,60061457,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Dark Red,V0925031DREDS,60061455,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Navy,V0925031NAV1X,60061462,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Navy,V0925031NAVM,60061460,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Navy,V0925031NAVL,60061461,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeve Top - Navy,V0925031NAVS,60061459,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeved Top - Black,V0925031BLA1X,60061370,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeved Top - Black,V0925031BLAM,60061368,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeved Top - Black,V0925031BLAL,60061369,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeved Top - Black,V0925031BLAS,60061367,True,style_number
V0925031,Vivo Anavi Short Sleeve Top,Vivo Anavi Short Sleeved Top - Black,V0925031BLA2X,60061371,True,style_number
V0124045,Vivo Arafa Long Sleeve Tie Dress,Vivo Arafa Long Sleeve Tie Dress - Taupe / Orange Rafa Print,V0124045PR11X,60049512,True,style_number
V0124045,Vivo Arafa Long Sleeve Tie Dress,Vivo Arafa Long Sleeve Tie Dress - Taupe / Orange Rafa Print,V0124045PR1L,60049511,True,style_number
Z0821148,Vivo Arafa V-Neck Bodycon,Vivo Arafa V-Neck Bodycon - Black,V1123064BLAM,60030248,True,style_name
V0624070,Vivo Arafa Wrap Dress,Vivo Arafa Wrap Dress - Dark Pink,V0124048DRKP1X,60031023,True,style_name
V0124048,Vivo Arafa Wrap Dress,Vivo Arafa Wrap Dress - Dark Pink,V0124048DRKP1X,60031023,True,style_number
V0124041,Vivo Arafa Wrap Top,Vivo Arafa Wrap Top - Olive Green,V0124041OLG1X,60031006,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Dark Purple,V0225032DAP1X,60052490,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Dark Purple,V0225032DAPL,60052489,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Dark Purple,V0225032DAPS,60052487,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Dark Purple,V0225032DAPM,60052488,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Dark Red,V0225032DARM,60052492,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Lilac / Navy Ullu Print,V0225032PR11X,60052498,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Lilac / Navy Ullu Print,V0225032PR1S,60052495,True,style_number
V0225032,Vivo Ari One Shoulder Maxi Dress,Vivo Ayah Shirred Cuff Loose Top - Lilac / Navy Ullu Print,V0225032PR1M,60052496,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top - Black,V0625008BLAS,60057326,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top - Black,V0625008BLAM,60057327,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top -Mustard,V0625008MUSL,60057332,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top -Teal,V0625008TEA1X,60057337,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top -Teal,V0625008TEAL,60057336,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top -Teal,V0625008TEAS,60057334,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top -Teal,V0625008TEAM,60057335,True,style_number
V0625008,Vivo Ari Short Sleeve Top,Vivo Ari Short Sleeve Top -Teal,V0625008TEA2X,60057338,True,style_number
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Black,V0725029BLAL,60057235,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Chocolate Brown,V0725029CHB1X,60057240,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Chocolate Brown,V0725029CHBL,60057239,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Chocolate Brown,V0725029CHBS,60057237,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Chocolate Brown,V0725029CHBM,60057238,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,V0725029RED1X,60057248,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,V0725029REDL,60057247,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,V0725029REDS,60057245,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,V0725029REDM,60057246,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Sea Green,V0725029SEG1X,60057244,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Sea Green,V0725029SEGL,60057243,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Sea Green,V0725029SEGS,60057241,True,style_name
S0325033,Vivo Ari Sleeveless Straight Maxi Slit Dress,Vivo Ari Sleeveless Straight Maxi Slit Dress - Sea Green,V0725029SEGM,60057242,True,style_name
V0922097,Vivo Arusha Wide Drop Shoulder Tunic Top,Vivo Arusha Wide Drop Shoulder Tunic Top - Mustard,V0922097MUSF,60010056,True,style_number
V0722033,Vivo Arusha Wide Drop Shoulder Tunic Top,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress - Dark Green,V0722033DAG1X,60039585,True,style_number
V0722033,Vivo Arusha Wide Drop Shoulder Tunic Top,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress - Dark Green,V0722033DAGL,60039584,True,style_number
V0722033,Vivo Arusha Wide Drop Shoulder Tunic Top,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress - Mustard,V0722033MUSXL,60006487,True,style_number
V1223064,Vivo Asha High Low Top,Vivo Asha High Low Top - Black,V1223064BLAL,60031997,True,style_number
V1223064,Vivo Asha High Low Top,Vivo Asha High Low Top - Black,V1223064BLAS,60031995,True,style_number
V1223064,Vivo Asha High Low Top,Vivo Asha High Low Top - Black,V1223064BLAM,60031996,True,style_number
V0424100,Vivo Asika Kaftan Tunic,Vivo Asika Kaftan Tunic - Black,V0323015BLAF,60028767,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono - Black,V1023042BLAM,60052122,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono - Dark Green,V1023042DARGS,60051993,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,V1023042BUROM,60052125,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono -Light Olive,V1023042LIGHOM,60052150,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono -Navy,V1023042NAVS,60052145,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono -Yellow,V1023042YELL,60052143,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono -Yellow,V1023042YELS,60052141,True,style_name
V0423056,Vivo Ava 3/4 Sleeve Kimono,Vivo Ava 3/4 Sleeve Kimono -Yellow,V1023042YELM,60052142,True,style_name
V1023042,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,Vivo Ava 3/4 Sleeve Kimono - Black,V1023042BLAM,60052122,True,style_number
V1023042,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,Vivo Ava 3/4 Sleeve Kimono - Dark Green,V1023042DARGS,60051993,True,style_number
V1023042,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,V1023042BUROM,60052125,True,style_number
V1023042,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,Vivo Ava 3/4 Sleeve Kimono -Light Olive,V1023042LIGHOM,60052150,True,style_number
V1023042,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,Vivo Ava 3/4 Sleeve Kimono -Navy,V1023042NAVS,60052145,True,style_number
V1023042,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,Vivo Ava 3/4 Sleeve Kimono -Yellow,V1023042YELL,60052143,True,style_number
V1023042,Vivo Ava 3/4 Sleeve Kimono -Burnt Orange,Vivo Ava 3/4 Sleeve Kimono -Yellow,V1023042YELS,60052141,True,style_number
