sku,product_name,style_name,style_number,brand,product_type,price,price_source,retired_qty
V1223033PR18L,Vivo Asha Drop Shoulder Knee Length Dress - Black Aku Print,Vivo Asha Drop Shoulder Knee Length Dress,V1223033,Vivo,Knee Length Dresses,4800,catalog,1
V1023042NAVS,Vivo Ava 3/4 Sleeve Kimono - Navy,Vivo Ava 3/4 Sleeve Kimono,V1023042,Vivo,Waterfalls & Kimonos,3450,catalog,1
V0923049PR16M,Vivo Ava Front Pleat Maxi Dress - Blue / Cream Ima Print,Vivo Ava Front Pleat Maxi Dress,V0923049,Vivo,Maxi Dresses,5950,catalog,1
V0923053PINL,Vivo Ava Pleated Wide Leg Pants - Pink,Vivo Ava Pleated Wide Leg Pants,V0923053,Vivo,Full Length Pants,1250,catalog,1
V0225007NAVM,Vivo Ayah 3/4 Sleeve Jumpsuit - Navy,Vivo Ayah 3/4 Sleeve Jumpsuit,V0225007,Vivo,Jumpsuits & Playsuits,2350,catalog,1
V0225007NAVS,Vivo Ayah 3/4 Sleeve Jumpsuit - Navy,Vivo Ayah 3/4 Sleeve Jumpsuit,V0225007,Vivo,Jumpsuits & Playsuits,2350,catalog,1
V0225002PR5S,Vivo Ayah Bishop Sleeve Mock Neck Top - Taupe / Orange Zani Print,Vivo Ayah Bishop Sleeve Mock Neck Top,V0225002,Vivo,Fitted Tops,4500,catalog,1
V0225031DAPS,Vivo Ayah Satin Pants - Dark Purple,Vivo Ayah Satin Pants,V0225031,Vivo,Full Length Pants,1950,catalog,1
V0225031DARS,Vivo Ayah Satin Pants - Dark Red,Vivo Ayah Satin Pants,V0225031,Vivo,Full Length Pants,3950,catalog,1
V0225031PR1L,Vivo Ayah Satin Pants - Lilac / Navy Tullu Print,Vivo Ayah Satin Pants,V0225031,Vivo,Full Length Pants,1950,catalog,1
V0225032DAPL,Vivo Ayah Shirred Cuff Loose Top - Dark Purple,Vivo Ayah Shirred Cuff Loose Top,V0225032,Vivo,Fitted Tops,3550,catalog,1
V0225005DATS,Vivo Ayah Shirred Neck Tent Maxi Dress - Dark Teal,Vivo Ayah Shirred Neck Tent Maxi Dress,V0225005,Vivo,Maxi Dresses,4850,catalog,1
V0824103PR1M/L,Vivo Ayla Off-Shoulder Dress - Tan / Black Meti Print,Vivo Ayla Off-Shoulder Dress,V0824103,Vivo,Knee Length Dresses,5250,catalog,1
V0824103PR1XS/S,Vivo Ayla Off-Shoulder Dress - Tan / Black Meti Print,Vivo Ayla Off-Shoulder Dress,V0824103,Vivo,Knee Length Dresses,5250,catalog,1
V0120094PR22L,Vivo Ayo Tent Dress - Mint Green / Off-White Abstract Print,Vivo Ayo Tent Dress,V0120094,Vivo,Knee Length Dresses,1750,catalog,1
V0120094PR40L,Vivo Ayo Tent Dress - Mustard / Green Print,Vivo Ayo Tent Dress,V0120094,Vivo,Knee Length Dresses,2650,catalog,1
V1020048NABXL,Vivo Basic 3/4 Sleeved Double Layered Bodysuit - Navy Blue,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,V1020048,Vivo,Bodysuits,1650,catalog,1
V0719105NABL,Vivo Basic A-line Maxi Skirt - Navy Blue,Vivo Basic A-line Maxi Skirt,V0719105,Vivo,Maxi Skirts,4250,catalog,1
V0719105NABXL,Vivo Basic A-line Maxi Skirt - Navy Blue,Vivo Basic A-line Maxi Skirt,V0719105,Vivo,Maxi Skirts,4250,catalog,1
V0320040LIGS,Vivo Basic Boundneck Puff Sleeve Top - Lime Green,Vivo Basic Boundneck Puff Sleeve Top,V0320040,Vivo,Fitted Tops,1350,catalog,1
V0819136TAUXL,Vivo Basic Cap Sleeved Leila Dress - Taupe,Vivo Basic Cap Sleeved Leila Dress,V0819136,Vivo,Knee Length Dresses,2450,catalog,1
V0524179LBL1X,Vivo Basic Bishop Sleeve Top In Chiffon (Double Layered) - Light Blue,Vivo Basic Chiffon Bishop Sleeve Top (Double Layered),V0524179,Vivo,Fitted Tops,3500,catalog,1
V0822019BLAXL,Vivo Basic Crepe Pants - Black,Vivo Basic Crepe Pants,V0822019,Vivo,Full Length Pants,4500,catalog,1
V0719222MUSM/L,Vivo Basic Cuffed Dolman Jersey Dress - Mustard,Vivo Basic Cuffed Dolman Jersey Dress,V0719222,Vivo,Knee Length Dresses,3950,catalog,1
V0819101MUSF,Vivo Basic Dada Poncho - Mustard,Vivo Basic Dada Poncho,V0819101,Vivo,Sweaters & Ponchos,4950,catalog,1
V0220007MUS1X,Vivo Basic Double Layered Long Sleeved Bodysuit - Mustard,Vivo Basic Double Layered Long Sleeved Bodysuit,V0220007,Vivo,Bodysuits,1450,catalog,1
V0523123PR1F,Vivo Basic Double Layered Wrap Poncho (Without Fringe) - Pink / Black,Vivo Basic Double Layered Wrap Poncho (Without Fringe),V0523123,Vivo,Sweaters & Ponchos,5250,catalog,1
V0523123PR4F,Vivo Basic Double Layered Wrap Poncho (Without Fringe) - Coral / Grey,Vivo Basic Double Layered Wrap Poncho (Without Fringe),V0523123,Vivo,Sweaters & Ponchos,5250,catalog,1
V0622002DAGL,Vivo Basic Drop Shoulder Top - Dark Green,Vivo Basic Drop Shoulder Top,V0622002,Vivo,Loose Tops,1750,catalog,1
V0622002MUS2X,Vivo Basic Drop Shoulder Top - Mustard,Vivo Basic Drop Shoulder Top,V0622002,Vivo,Loose Tops,2550,catalog,1
V1024063PR5S,Vivo Basic Hooded Kimono - Black / Mint Print,Vivo Basic Hooded Kimono,V1024063,Vivo,Waterfalls & Kimonos,2350,catalog,1
V0719369HUN1X/2X,Vivo Basic Imelda Top - Hunters,Vivo Basic Imelda Top,V0719369,Vivo,Loose Tops,1150,catalog,1
V1119093MUSS,Vivo Basic Kena Tent Maxi Dress - Mustard,Vivo Basic Kena Tent Maxi Dress,V1119093,Vivo,Maxi Dresses,5250,catalog,1
V0421160GRYS,Vivo Basic Leggings - Grey,Vivo Basic Leggings,V0421160,Vivo,Leggings,1750,catalog,1
V0421160NABM,Vivo Basic Leggings - Navy Blue,Vivo Basic Leggings,V0421160,Vivo,Leggings,2500,catalog,1
V0423078DAOM/L,Vivo Leila Short Waterfall - Dark Olive,Vivo Basic Leila Short Waterfall,V0423078,Vivo,Waterfalls & Kimonos,3700,catalog,1
V0423078MARM/L,Vivo Basic Leila Short Waterfall - Maroon,Vivo Basic Leila Short Waterfall,V0423078,Vivo,Waterfalls & Kimonos,3700,catalog,1
V0423078MARXS/S,Vivo Basic Leila Short Waterfall - Maroon,Vivo Basic Leila Short Waterfall,V0423078,Vivo,Waterfalls & Kimonos,3700,catalog,1
V0723033GREL/1X,Vivo Basic Long Sleeve Cascade Waterfall - Green,Vivo Basic Long Sleeve Cascade Waterfall,V0723033,Vivo,Waterfalls & Kimonos,1950,catalog,1
V0719112HGN4X,Vivo Basic Long Sleeved Bodysuit in Jersey - Hunters Green,Vivo Basic Long Sleeved Bodysuit,V0719112,Vivo,Bodysuits,2050,catalog,1
V0719112NABXL,Vivo Basic Long Sleeved Bodysuit in Jersey - Navy Blue,Vivo Basic Long Sleeved Bodysuit,V0719112,Vivo,Bodysuits,2550,catalog,1
V0719261MUSM,Vivo Basic Long Sleeved Double Layered Bodycon - Mustard,Vivo Basic Long Sleeved Double Layered Bodycon,V0719261,Vivo,Knee Length Dresses,4250,catalog,1
V0719261WHIL,Vivo Basic Long Sleeved Double Layered Bodycon - White,Vivo Basic Long Sleeved Double Layered Bodycon,V0719261,Vivo,Knee Length Dresses,2950,catalog,1
V0719113MUSS,Vivo Basic Long Sleeved Top - Mustard,Vivo Basic Long Sleeved Top,V0719113,Vivo,T-shirts & Tank Tops,1750,catalog,1
V0719113ORAL,Vivo Basic Long Sleeved Top - Orange,Vivo Basic Long Sleeved Top,V0719113,Vivo,T-shirts & Tank Tops,1400,catalog,1
V0719113ORAXL,Vivo Basic Long Sleeved Top - Orange,Vivo Basic Long Sleeved Top,V0719113,Vivo,T-shirts & Tank Tops,1400,catalog,1
V0719113PINKS,Vivo Basic Long Sleeved Top - Pink,Vivo Basic Long Sleeved Top,V0719113,Vivo,T-shirts & Tank Tops,1750,catalog,1
V0220053DGNL/XL,Vivo Basic May Jersey Waterfall - Dark Green,Vivo Basic May Jersey Waterfall,V0220053,Vivo,Waterfalls & Kimonos,2650,catalog,1
V0220053DGNS/M,Vivo Basic May Jersey Waterfall - Dark Green,Vivo Basic May Jersey Waterfall,V0220053,Vivo,Waterfalls & Kimonos,2650,catalog,1
V0422073MUSL/1X,Vivo Basic Neo Waterfall - Mustard,Vivo Basic Neo Waterfall,V0422073,Vivo,Waterfalls & Kimonos,3250,catalog,1
V0819137BLAS,Vivo Basic Palazzo Pants - Black,Vivo Basic Palazzo Pants,V0819137,Vivo,Full Length Pants,2750,catalog,1
VO525075NAVS,Vivo Basic Round Neck Maxi Dress - Navy,Vivo Basic Round Neck Maxi Dress,V0525075,Vivo,Maxi Dresses,6900,catalog,1
V0819056TEAF,Vivo Basic Salma Maxi Boat Neck Dress - Teal,Vivo Basic Salma Maxi Boat Neck Dress,V0819056,Vivo,Maxi Dresses,3450,catalog,1
V1122193BLAL/1X-TAN,Vivo Basic Sleeveless Extra Long Lily Waterfall - Tan,Vivo Basic Sleeveless Extra Long Lily Waterfall,V1122193,Vivo,Waterfalls & Kimonos,1950,catalog,1
V1122193BUOL/1X,Vivo Basic Sleeveless Extra Long Lily Waterfall - Burnt Orange,Vivo Basic Sleeveless Extra Long Lily Waterfall,V1122193,Vivo,Waterfalls & Kimonos,3450,catalog,1
V1122193FGNL/XL,Vivo Basic Sleeveless Extra Long Lily Waterfall - Forest Green,Vivo Basic Sleeveless Extra Long Lily Waterfall,V1122193,Vivo,Waterfalls & Kimonos,2150,catalog,1
V1121020NABM,Vivo Basic Sleeveless Kena Tent Maxi Dress in Ponte - Navy Blue,Vivo Basic Sleeveless Kena Tent Maxi Dress,V1121020,Vivo,Maxi Dresses,5500,catalog,1
V0719839NABL/XL,Vivo Basic Sleeveless Long Lily Waterfall - Navy Blue,Vivo Basic Sleeveless Long Lily Waterfall,V0719839,Vivo,Waterfalls & Kimonos,1250,catalog,1
V0719839NBLU1X/2X,Vivo Basic Sleeveless Long Lily Waterfall - Navy Blue,Vivo Basic Sleeveless Long Lily Waterfall,V0719839,Vivo,Waterfalls & Kimonos,1250,catalog,1
V0719839TANL/1X,Vivo Basic Sleeveless Long Lily Waterfall - Tan,Vivo Basic Sleeveless Long Lily Waterfall,V0719839,Vivo,Waterfalls & Kimonos,1750,catalog,1
V0321017NABM,Vivo Basic Sleeveless Sienna Waterfall - Navy Blue,Vivo Basic Sleeveless Sienna Waterfall,V0321017,Vivo,Waterfalls & Kimonos,2250,catalog,1
V0822022PR391X,Vivo Basic Sleeveless Tent Dress in Crepe - White / Dark Hunters Print,Vivo Basic Sleeveless Tent Dress,V0822022,Vivo,Knee Length Dresses,4900,catalog,1
V1024064MINF,Vivo Basic Sleeveless Tent Kimono - Mint,Vivo Basic Sleeveless Tent Kimono,V1024064,Vivo,Waterfalls & Kimonos,3250,catalog,1
V0623033HGN2X,Vivo Basic Spaghetti Strap Tank Top - Hunters Green,Vivo Basic Spaghetti Strap Tank Top,V0623033,Vivo,T-shirts & Tank Tops,450,catalog,1
V0719121NAB1X,Vivo Basic Straight Maxi Dress - Navy Blue,Vivo Basic Straight Maxi Dress,V0719121,Vivo,Maxi Dresses,4150,catalog,1
V0920021BLA1X,Vivo Basic Tolani Jersey Dress - Black,Vivo Basic Tolani Jersey Dress,V0920021,Vivo,Knee Length Dresses,3450,catalog,1
V0920021CHO2X,Vivo Basic Tolani Dress in Jersey - Chocolate,Vivo Basic Tolani Jersey Dress,V0920021,Vivo,Knee Length Dresses,4900,catalog,1
V0920021DAR1X,Vivo Tolani Dress - Dark Red - RED / V0920021 / 1X,Vivo Basic Tolani Jersey Dress,V0920021,Vivo,Knee Length Dresses,4950,odoo,1
V0920021TANM,Vivo Basic Tolani Jersey Dress - Tan,Vivo Basic Tolani Jersey Dress,V0920021,Vivo,Knee Length Dresses,2450,catalog,1
V0620079NABXL,Vivo Basic Trench Coat - Navy Blue,Vivo Basic Trench Coat,V0620079,Vivo,Jackets & Coats,4950,catalog,1
V0422058PR151X,Vivo Basic Tsavo Scalloped Chiffon Top - Black / White Rosa Print,Vivo Basic Tsavo Scalloped Chiffon Top,V0422058,Vivo,Fitted Tops,1050,catalog,1
V0819126MAGS,Vivo Basic Tulip Sweater - Magenta,Vivo Basic Tulip Sweater,V0819126,Vivo,Sweaters & Ponchos,2450,catalog,1
V0323019TEAM,Vivo Basic V-neck Cap Sleeve Top - Teal,Vivo Basic V-neck Cap Sleeve Top,V0323019,Vivo,T-shirts & Tank Tops,1350,catalog,1
V0323019TEAXL,Vivo Basic V-neck Cap Sleeve Top - Teal,Vivo Basic V-neck Cap Sleeve Top,V0323019,Vivo,T-shirts & Tank Tops,1350,catalog,1
V1024031PR4M,Vivo Beali Baby Doll Dress - Off White / Gold Lea Print,Vivo Beali Baby Doll Dress,V1024031,Vivo,Short & Mini Dresses,4850,catalog,1
V1024031PR4XS,Vivo Beali Baby Doll Dress - Off White / Gold Lea Print,Vivo Beali Baby Doll Dress,V1024031,Vivo,Short & Mini Dresses,4850,catalog,1
V1024032PR11X,Vivo Beali Shorts - Tan / Navy Lea Print,Vivo Beali Shorts,V1024032,Vivo,Shorts & Skorts,1850,catalog,1
V1024032PR2S,Vivo Beali Shorts - Beige / Gold Lea Print,Vivo Beali Shorts,V1024032,Vivo,Shorts & Skorts,1350,catalog,1
V1024043PR1M,Vivo Beali Two Way Wrap Top - Cream / Gold Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Vivo,Midriff & Crop Tops,1350,catalog,1
V1024043PR21X,Vivo Beali Two Way Wrap Top - Cream / Chocolate Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Vivo,Midriff & Crop Tops,1350,catalog,1
V1024043PR31X,Vivo Beali Two Way Wrap Top - Cream / Taupe Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Vivo,Midriff & Crop Tops,1550,catalog,1
V1024043PR4S,Vivo Beali Two Way Wrap Top - White / Taupe Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Vivo,Midriff & Crop Tops,2250,catalog,1
V0221005PR182X,Vivo Bissa Reversible Maxi Dress - Light Beige / Brown Print,Vivo Bissa Reversible Maxi Dress,V0221005,Vivo,Maxi Dresses,6500,catalog,1
V0325019LILM,Vivo Chela Basic Cap Sleeve Top - Lilac,Vivo Chela Basic Cap Sleeve Top,V0325019,Vivo,Midriff & Crop Tops,2250,catalog,1
V0325019LILXS,Vivo Chela Basic Cap Sleeve Top - Lilac,Vivo Chela Basic Cap Sleeve Top,V0325019,Vivo,Midriff & Crop Tops,2250,catalog,1
V0325019LTAU1X,Vivo Chela Basic Cap Sleeve Top - Light Taupe,Vivo Chela Basic Cap Sleeve Top,V0325019,Vivo,Midriff & Crop Tops,2250,catalog,1
V0424124PR3S,Vivo Chesi Wide Leg Pants - Rust / Black Hesi Print,Vivo Chesi Wide Leg Pants,V0424124,Vivo,Full Length Pants,2750,catalog,1
V0325072BLA1X,Vivo Chiffon Shorts - Black,Vivo Chiffon Shorts,V0325072,Vivo,Shorts & Skorts,3550,catalog,1
V0325072NAV1X,Vivo Chiffon Shorts - Navy,Vivo Chiffon Shorts,V0325072,Vivo,Shorts & Skorts,3550,catalog,1
V0424158BLAL,Vivo Cowl Camisole - Black,Vivo Cowl Camisole,V0424158,Vivo,Loose Tops,1300,catalog,1
V0322047PR18L/1X,Vivo Dalia Off Shoulder Jumpsuit - Cream / Orange Alia Print,Vivo Dalia Off Shoulder Jumpsuit,V0322047,Vivo,Jumpsuits & Playsuits,2050,catalog,1
V0226020PR5M,Vivo Dalia Sleeveless Gathered Dress In Cotton - Purple Multicolor Print,Vivo Dalia Sleeveless Gathered Dress In Cotton,V0226020,Vivo,Knee Length Dresses,5500,catalog,1
V0625028MULS-SD,Vivo Diella 3/4 Sleeve Pleated Dress SD - Mulberry,Vivo Diella 3/4 Sleeve Pleated Dress,V0625028,Vivo,Sample & Sale Items,3900,catalog,1
RE0226001OWHI1X,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,Vivo,Fitted Tops,3900,catalog,1
V0523147TAUTL,Vivo Dua Long Bishop Sleeve Top - Taupe Textured,Vivo Dua Long Bishop Sleeve Top,V0523147,Vivo,Fitted Tops,1050,catalog,1
VE0002BLK2X,Vivo Essentials Biker Shorts - Black,Vivo Essentials Biker Shorts,VE0002B,Vivo,Shorts & Skorts,1750,catalog,1
VE0008WHI3X,Vivo Essentials Bodycon - White,Vivo Essentials Bodycon,VE0008W,Vivo,Knee Length Dresses,3950,catalog,1
V0725016WHIF,Vivo Essi Front Slit Maxi Top In Satin - White,Vivo Essi Front Slit Maxi Top In Satin,V0725016,Vivo,Loose Tops,5500,catalog,1
V0224241PR103X/4X,Vivo Full Length Kimono - Keri,Vivo Full Length Kimono,V0224241,Vivo,Waterfalls & Kimonos,5900,catalog,1
V0224241PR113X/4X,Vivo Full Length Kimono - Maya,Vivo Full Length Kimono,V0224241,Vivo,Waterfalls & Kimonos,5900,catalog,1
V0823141DTAU4X,Vivo Golf Fly Front Shorts - Dark Taupe,Vivo Golf Fly Front Shorts,V0823141,Vivo,Shorts & Skorts,560,catalog,1
V0724094PINM,Vivo Hadiya Flounce Sleeve Maxi Dress - Pink,Vivo Hadiya Flounce Sleeve Maxi Dress,V0724094,Vivo,Maxi Dresses,3050,catalog,1
V0724094PINS,Vivo Hadiya Flounce Sleeve Maxi Dress - Pink,Vivo Hadiya Flounce Sleeve Maxi Dress,V0724094,Vivo,Maxi Dresses,3050,catalog,1
V1123113PR13M,Vivo Hanabi Tent Maxi Dress - Dark Rust / Black Lia Print,Vivo Hanabi Tent Maxi Dress,V1123113,Vivo,Maxi Dresses,4850,catalog,1
V0924049GREEN1X,Vivo Hari Flared Sleeve Tunic - Green,Vivo Hari Flared Sleeve Tunic,V0924049,Vivo,Fitted Tops,1550,catalog,1
V0424160ORA1X/2X,Vivo Hooded Kimono With Elastic Cuff - Orange,Vivo Hooded Kimono With Elastic Cuff,V0424160,Vivo,Waterfalls & Kimonos,1950,catalog,1
V0125039BLAF,Vivo Isabi Loose Top In Chiffon - Black,Vivo Isabi Loose Top,V0125039,Vivo,Loose Tops,3900,catalog,1
V0625043PR2L,Vivo Iyana Bubble Midi Skirt - Yellow / Lilac Iya Print,Vivo Iyana Bubble Midi Skirt,V0625043,Vivo,Midi & Capri Skirts,4900,catalog,1
V0625050PR71X,Vivo Iyana Shirred Waist Jumpsuit in Crepe - Cream / Yellow Azari Print,Vivo Iyana Shirred Waist Jumpsuit in Crepe,V0625050,Vivo,Jumpsuits & Playsuits,6900,catalog,1
V0625044WHI1X,Vivo Iyana Tank Top - White,Vivo Iyana Tank Top,V0625044,Vivo,Midriff & Crop Tops,1350,catalog,1
V0625041BLA1X,Vivo Iyana Wide Leg Pants - Black,Vivo Iyana Wide Leg Pants,V0625041,Vivo,Full Length Pants,4900,catalog,1
V0621001NABM,Vivo J.O V-Neck Sheath Dress - Navy Blue,Vivo J.O V-Neck Sheath Dress,V0621001,Vivo,Knee Length Dresses,4250,catalog,1
V0621001WIRL,Vivo J.O V-Neck Sheath Dress - Wine Red,Vivo J.O V-Neck Sheath Dress,V0621001,Vivo,Knee Length Dresses,4250,catalog,1
V1125001DGRNM,Vivo Jersey Drop Shoulder Top - Dark Green,Vivo Jersey Drop Shoulder Top,V1125001,Vivo,T-shirts & Tank Tops,2500,catalog,1
V1125001DPUR1X,Vivo Jersey Drop Shoulder Top - Dark Purple,Vivo Jersey Drop Shoulder Top,V1125001,Vivo,T-shirts & Tank Tops,2500,catalog,1
VE0050BENM,Vivo Joggers - Benue,Vivo Joggers,VE0050B,Vivo,Full Length Pants,2750,catalog,1
VE0050NIL4X,Vivo Joggers - Nile,Vivo Joggers,VE0050N,Vivo,Full Length Pants,2750,catalog,1
VE0050NILXS,Vivo Joggers - Nile,Vivo Joggers,VE0050N,Vivo,Full Length Pants,2750,catalog,1
V0624077WHIM/L,Vivo Kala Long Sleeve Top - White,Vivo Kala Long Sleeve Top,V0624077,Vivo,Loose Tops,1750,catalog,1
V0325041MAGS,Vivo Kelemi 4.0 Kimono - Magenta,Vivo Kelemi 4.0 Kimono,V0325041,Vivo,Waterfalls & Kimonos,4850,catalog,1
V0325041NAV1X,Vivo Kelemi 4.0 Kimono - Navy,Vivo Kelemi 4.0 Kimono,V0325041,Vivo,Waterfalls & Kimonos,4850,catalog,1
V0325041PR21X,Vivo Kelemi 4.0 Kimono - Lilac / Olive Nashe Print,Vivo Kelemi 4.0 Kimono,V0325041,Vivo,Waterfalls & Kimonos,6950,catalog,1
V0325041PR2L,Vivo Kelemi 4.0 Kimono - Lilac / Olive Nashe Print,Vivo Kelemi 4.0 Kimono,V0325041,Vivo,Waterfalls & Kimonos,6950,catalog,1
V0325043PR11X,Vivo Kelemi 4.0 Sleeveless Top - Lilac / Magenta Nashe Print,Vivo Kelemi 4.0 Sleeveless Top,V0325043,Vivo,Fitted Tops,1450,catalog,1
V0325043PR31X,Vivo Kelemi 4.0 Sleeveless Top - Navy / Mustard Nashe Print,Vivo Kelemi 4.0 Sleeveless Top,V0325043,Vivo,Fitted Tops,1450,catalog,1
V0924046PR21X,Vivo Kelemi Flared Sleeve Kimono - Yellow / Green Lana Print,Vivo Kelemi Flared Sleeve Kimono,V0924046,Vivo,Waterfalls & Kimonos,4850,catalog,1
V0324082PR5L,Vivo Kelemi Hooded Kimono - Mustard / Rust Leke Print,Vivo Kelemi Hooded Kimono,V0324082,Vivo,Waterfalls & Kimonos,4850,catalog,1
V1024029PR2S,Vivo Kelemi Ruffle Sleeve Top - Yellow / Green Lana Print,Vivo Kelemi Ruffle Sleeve Top,V1024029,Vivo,Loose Tops,4550,catalog,1
V0524181PR23X/4X,Vivo Kitenge Infinity Jumpsuit - Zena,Vivo Kitenge Infinity Jumpsuit,V0524181,Vivo,Jumpsuits & Playsuits,1950,catalog,1
VE0049PR11X/2X,Vivo Kitenge Midi Kimono - Shama Print,Vivo Kitenge Midi Kimono,VE0049P,Vivo,Waterfalls & Kimonos,3450,catalog,1
V1120033NAVS,Vivo Lamu Knee Length Chiffon Dress - Navy,Vivo Lamu Knee Length Chiffon Dress,V1120033,Vivo,Knee Length Dresses,2950,catalog,1
V0423056TEALS,Vivo Leila 3/4 Sleeve Tent Knee Length Dress - Teal,Vivo Leila 3/4 Sleeve Tent Knee Length Dress,V0423056,Vivo,Knee Length Dresses,4950,catalog,1
V0423055NABL,Vivo Leila Cap Sleeve Tent Knee Length Dress - Navy Blue,Vivo Leila Cap Sleeve Tent Knee Length Dress,V0423055,Vivo,Knee Length Dresses,3150,catalog,1
V0423055TEA1X,Vivo Leila Cap Sleeve Tent Knee Length Dress - Teal,Vivo Leila Cap Sleeve Tent Knee Length Dress,V0423055,Vivo,Knee Length Dresses,3150,catalog,1
V0423055WHIL,Vivo Leila Cap Sleeve Tent Knee Length Dress - White,Vivo Leila Cap Sleeve Tent Knee Length Dress,V0423055,Vivo,Knee Length Dresses,4550,catalog,1
V0423053DBRN1X,Vivo Leila Cap Sleeved Tent Maxi Dress- Dark Brown,Vivo Leila Cap Sleeve Tent Maxi Dress,V0423053,Vivo,Maxi Dresses,6550,catalog,1
V0924074BURGS,Vivo Leila Short Sleeve Bodycon - Burgundy,Vivo Leila Short Sleeve Bodycon,V0924074,Vivo,Knee Length Dresses,3550,catalog,1
V0924074WHIM,Vivo Leila Short Sleeve Bodycon - White,Vivo Leila Short Sleeve Bodycon,V0924074,Vivo,Knee Length Dresses,3550,catalog,1
V0825016NAVM,Vivo Lena Sleeveless Top - Navy,Vivo Lena Sleeveless Top,V0825016,Vivo,Fitted Tops,2500,catalog,1
V0825016NAVS,Vivo Lena Sleeveless Top - Navy,Vivo Lena Sleeveless Top,V0825016,Vivo,Fitted Tops,2500,catalog,1
V1025018BLAXS/S,Vivo Liora Kaftan Top - Black,Vivo Liora Kaftan Top,V1025018,Vivo,Loose Tops,3900,catalog,1
V0924042GREYS,Vivo Mandla High Neck A-Line Dress - Grey,Vivo Mandla High Neck A-Line Dress,V0924042,Vivo,Knee Length Dresses,950,catalog,1
V0924042NAVS,Vivo Mandla High Neck A-Line Dress - Navy,Vivo Mandla High Neck A-Line Dress,V0924042,Vivo,Knee Length Dresses,1900,catalog,1
V0924043PR7M,Vivo Mandla Side Flap A-Line Dress - Beige / Rust Manla Print,Vivo Mandla Side Flap A-Line Dress,V0924043,Vivo,Knee Length Dresses,3800,catalog,1
V1124143GRY1X,Vivo Meli Ruffle Sleeve Top - Grey,Vivo Meli Ruffle Sleeve Top,V1124143,Vivo,Loose Tops,1350,catalog,1
V1024002RSTM,Vivo Merika Knee Length Wrap Dress - Rust,Vivo Merika Knee Length Wrap Dress,V1024002,Vivo,Knee Length Dresses,1650,catalog,1
V1024048SEGM,Vivo Merika Satin Wrap Top - Sea Green,Vivo Merika Satin Wrap Top,V1024048,Vivo,Fitted Tops,2450,catalog,1
V1123158PR1L,Vivo Mira Reversible Wrap Top - Peach / Brown Fan Print,Vivo Mira Reversible Wrap Top,V1123158,Vivo,Fitted Tops,950,catalog,1
V1123154PR7S,Vivo Mira Straight Leg Pants - Teal / Black Print,Vivo Mira Straight Leg Pants,V1123154,Vivo,Full Length Pants,3150,catalog,1
V0719553TAUL,Vivo Mock Maxi Dress - Taupe,Vivo Mock Neck Tent Maxi Dress,V0719553,Vivo,Maxi Dresses,3350,catalog,1
V0719553TAUM,Vivo Mock Maxi Dress - Taupe,Vivo Mock Neck Tent Maxi Dress,V0719553,Vivo,Maxi Dresses,3350,catalog,1
V0224240PR2S,Vivo Must Have Shorts - Hawi Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,1
V0224240PR3XS,Vivo Must Have Shorts - Bukavu,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,1
V0224240PR44X-CHA,Vivo Must Have Shorts - Chari Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,1250,catalog,1
V0224240PR4XS-LIR,Vivo Must Have Shorts - Lira Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,1
V0224240PR54X-TUS,Vivo Must Have Shorts - Tusi Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,1
V0224240PR73X-TAN,Vivo Must Have Shorts - Tana Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,950,catalog,1
V0224240SAIL,Vivo Must Have Shorts - Sai,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,2450,catalog,1
V0224240ZENS,Vivo Must Have Shorts in Zena Print,Vivo Must Have Shorts,V0224240,Vivo,Shorts & Skorts,1050,catalog,1
V0224204OLL,Vivo Nala Shift Dress - Olive,Vivo Nala Shift Dress,V0224204,Vivo,Knee Length Dresses,1950,catalog,1
V0224125DNABL,Vivo Nala Shirt Dress - Dark Navy Blue,Vivo Nala Shirt Dress,V0224125,Vivo,Knee Length Dresses,5750,catalog,1
V0224125NAB1X,Vivo Nala Shirt Dress - Navy Blue,Vivo Nala Shirt Dress,V0224125,Vivo,Knee Length Dresses,5750,catalog,1
V0224125NABS,Vivo Nala Shirt Dress - Navy Blue,Vivo Nala Shirt Dress,V0224125,Vivo,Knee Length Dresses,5750,catalog,1
V0224125TEAL,Vivo Nala Shirt Dress - Teal,Vivo Nala Shirt Dress,V0224125,Vivo,Knee Length Dresses,5750,catalog,1
